consumerId,Alternative,Ambient,Blue,Blues,Classic,Country,Electronic/dance,Folk,Gospel,Heavy metal,Jazz,Pop,Rap/hip-hop,Rock,Soul/funk,Soundtrack
650894,0.027777777777777776,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.018518518518518517,0.6759259259259259,0.018518518518518517,0.037037037037037035,0.10185185185185185,0.009259259259259259
673504,0.0,0.0,0.0,0.046296296296296294,0.0,0.009259259259259259,0.0,0.05555555555555555,0.0,0.3148148148148148,0.0,0.1111111111111111,0.0,0.4074074074074074,0.027777777777777776,0.027777777777777776
688287,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.009259259259259259,0.09259259259259259,0.6759259259259259,0.06481481481481481,0.12037037037037036,0.0
695800,0.02197802197802198,0.0,0.06593406593406594,0.0,0.02197802197802198,0.0,0.03296703296703297,0.0,0.0,0.0,0.06593406593406594,0.04395604395604396,0.32967032967032966,0.27472527472527475,0.14285714285714285,0.0
738224,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.04081632653061224,0.0,0.12244897959183673,0.01020408163265306,0.8163265306122449,0.0,0.0
751912,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473684210526316,0.0,0.0,0.021052631578947368,0.4105263157894737,0.0,0.0
754539,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,0.23008849557522124,0.0,0.0,0.035398230088495575,0.0,0.1592920353982301,0.035398230088495575,0.48672566371681414,0.008849557522123894,0.0
779226,0.014084507042253521,0.0,0.0,0.0,0.0,0.056338028169014086,0.19718309859154928,0.0,0.0,0.0,0.0,0.09859154929577464,0.0,0.6338028169014085,0.0,0.0
795206,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.09821428571428571,0.0,0.0,0.008928571428571428,0.0,0.14285714285714285,0.017857142857142856,0.7053571428571429,0.017857142857142856,0.0
943945,0.019417475728155338,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.1650485436893204,0.0,0.0,0.02912621359223301,0.009708737864077669,0.22330097087378642,0.0970873786407767,0.4174757281553398,0.019417475728155338,0.0
953767,0.0,0.0,0.0,0.0,0.0078125,0.0625,0.21875,0.0,0.0,0.0,0.0078125,0.4296875,0.0234375,0.25,0.0,0.0
961237,0.037037037037037035,0.0,0.0,0.046296296296296294,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.14814814814814814,0.0,0.6944444444444444,0.018518518518518517,0.0
980654,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.5595238095238095,0.0,0.0
1022591,0.0,0.0,0.0,0.0,0.015625,0.0,0.265625,0.0,0.0,0.015625,0.0,0.015625,0.25,0.421875,0.015625,0.0
1024485,0.00980392156862745,0.0,0.08823529411764706,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.10784313725490197,0.0,0.10784313725490197,0.24509803921568626,0.049019607843137254,0.00980392156862745,0.3627450980392157,0.0
1086785,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.33793103448275863,0.0,0.0,0.0,0.6344827586206897,0.006896551724137931,0.0
1100276,0.019417475728155338,0.0,0.0,0.0,0.0,0.019417475728155338,0.02912621359223301,0.0,0.0,0.0,0.009708737864077669,0.7184466019417476,0.019417475728155338,0.1650485436893204,0.019417475728155338,0.0
1109490,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.10185185185185185,0.0,0.0,0.37037037037037035,0.0,0.027777777777777776,0.0,0.4166666666666667,0.0,0.0
1149574,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.1271186440677966,0.0,0.0,0.0,0.0,0.23728813559322035,0.0,0.5423728813559322,0.025423728813559324,0.01694915254237288
1219076,0.06086956521739131,0.0,0.0,0.008695652173913044,0.0,0.0,0.2956521739130435,0.0,0.0,0.017391304347826087,0.008695652173913044,0.2,0.0,0.40869565217391307,0.0,0.0
1226963,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.08415841584158416,0.3564356435643564,0.4801980198019802,0.019801980198019802,0.0
1242613,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.0,0.0,0.02857142857142857,0.0,0.2,0.047619047619047616,0.6761904761904762,0.009523809523809525,0.009523809523809525
1248514,0.008695652173913044,0.0,0.043478260869565216,0.008695652173913044,0.043478260869565216,0.02608695652173913,0.017391304347826087,0.0,0.0,0.0,0.1391304347826087,0.2608695652173913,0.02608695652173913,0.11304347826086956,0.3130434782608696,0.0
1259581,0.028037383177570093,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.0,0.0,0.018691588785046728,0.0,0.6448598130841121,0.0,0.2803738317757009,0.009345794392523364,0.0
1310545,0.007352941176470588,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22058823529411764,0.0,0.7132352941176471,0.0,0.0
1311104,0.0392156862745098,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.14215686274509803,0.7254901960784313,0.03431372549019608,0.0392156862745098,0.0
1317355,0.0,0.0,0.023809523809523808,0.0,0.011904761904761904,0.023809523809523808,0.011904761904761904,0.16666666666666666,0.0,0.0,0.2619047619047619,0.10714285714285714,0.05952380952380952,0.2857142857142857,0.047619047619047616,0.0
1360335,0.006993006993006993,0.0,0.04195804195804196,0.006993006993006993,0.0,0.006993006993006993,0.06993006993006994,0.0,0.0,0.0,0.04895104895104895,0.5594405594405595,0.006993006993006993,0.006993006993006993,0.24475524475524477,0.0
1385144,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.09375,0.010416666666666666,0.0,0.0,0.0,0.13541666666666666,0.020833333333333332,0.6979166666666666,0.0,0.0
1408630,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.39285714285714285,0.0,0.0,0.0,0.5892857142857143,0.0,0.008928571428571428
1410553,0.04597701149425287,0.0,0.022988505747126436,0.0,0.0,0.0,0.05747126436781609,0.0,0.0,0.0,0.04597701149425287,0.7126436781609196,0.0,0.04597701149425287,0.06896551724137931,0.0
1459598,0.09523809523809523,0.0,0.02857142857142857,0.0,0.0,0.0,0.08571428571428572,0.009523809523809525,0.0,0.20952380952380953,0.02857142857142857,0.11428571428571428,0.06666666666666667,0.34285714285714286,0.01904761904761905,0.0
1572542,0.10084033613445378,0.0,0.0,0.008403361344537815,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.008403361344537815,0.2184873949579832,0.0,0.5210084033613446,0.0,0.0
1635765,0.04054054054054054,0.0,0.0,0.013513513513513514,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.33783783783783783,0.013513513513513514,0.5405405405405406,0.0,0.013513513513513514
1636550,0.0425531914893617,0.0,0.0070921985815602835,0.014184397163120567,0.0,0.0070921985815602835,0.2765957446808511,0.0,0.0,0.0,0.04964539007092199,0.14893617021276595,0.014184397163120567,0.2695035460992908,0.1702127659574468,0.0
1661317,0.10784313725490197,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.7156862745098039,0.0,0.0
1674308,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.0
1687691,0.0,0.0,0.00980392156862745,0.049019607843137254,0.0,0.0,0.12745098039215685,0.0392156862745098,0.0,0.0,0.11764705882352941,0.23529411764705882,0.0,0.39215686274509803,0.029411764705882353,0.0
1703777,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.24761904761904763,0.0,0.0,0.0,0.0,0.3904761904761905,0.02857142857142857,0.2571428571428571,0.06666666666666667,0.0
1744717,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.5619047619047619,0.0,0.009523809523809525
1754540,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.10101010101010101,0.0,0.0,0.1111111111111111,0.0,0.0707070707070707,0.0,0.696969696969697,0.0,0.0
1786612,0.0,0.0,0.0,0.0,0.0,0.0,0.04716981132075472,0.0,0.009433962264150943,0.009433962264150943,0.0,0.009433962264150943,0.8867924528301887,0.02830188679245283,0.009433962264150943,0.0
1792586,0.0,0.0,0.06349206349206349,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.12698412698412698,0.2698412698412698,0.047619047619047616,0.14285714285714285,0.20634920634920634,0.0
1905343,0.04225352112676056,0.0,0.0,0.0,0.0,0.014084507042253521,0.08450704225352113,0.0,0.0,0.0,0.0,0.4507042253521127,0.0,0.4084507042253521,0.0,0.0
1907039,0.01834862385321101,0.0,0.01834862385321101,0.009174311926605505,0.0,0.009174311926605505,0.1743119266055046,0.0,0.0,0.0,0.01834862385321101,0.5321100917431193,0.10091743119266056,0.09174311926605505,0.027522935779816515,0.0
1979408,0.011560693641618497,0.0,0.0,0.0,0.0,0.06936416184971098,0.1329479768786127,0.0,0.005780346820809248,0.0,0.03468208092485549,0.5491329479768786,0.017341040462427744,0.1676300578034682,0.011560693641618497,0.0
1983820,0.0,0.0,0.0392156862745098,0.0,0.013071895424836602,0.0,0.3660130718954248,0.0,0.0,0.026143790849673203,0.0392156862745098,0.12418300653594772,0.05228758169934641,0.32679738562091504,0.013071895424836602,0.0
2001298,0.10526315789473684,0.0,0.008771929824561403,0.03508771929824561,0.008771929824561403,0.0,0.07894736842105263,0.0,0.0,0.017543859649122806,0.008771929824561403,0.09649122807017543,0.14912280701754385,0.45614035087719296,0.03508771929824561,0.0
2033570,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.0,0.13829787234042554,0.0,0.05319148936170213,0.5319148936170213,0.22340425531914893,0.0,0.0
2064536,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.21212121212121213,0.0,0.045454545454545456,0.015151515151515152,0.6212121212121212,0.0,0.0
2069132,0.010638297872340425,0.0,0.0,0.02127659574468085,0.031914893617021274,0.1276595744680851,0.2127659574468085,0.0,0.010638297872340425,0.010638297872340425,0.05319148936170213,0.10638297872340426,0.0,0.35106382978723405,0.06382978723404255,0.0
2102334,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.18811881188118812,0.0,0.0,0.0,0.009900990099009901,0.0891089108910891,0.5643564356435643,0.039603960396039604,0.09900990099009901,0.0
2133065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7627118644067796,0.0,0.0847457627118644,0.0,0.15254237288135594,0.0,0.0
2137182,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.0,0.0,0.24390243902439024,0.0,0.0,0.21951219512195122,0.2926829268292683,0.0,0.07317073170731707
2241339,0.11711711711711711,0.0,0.0,0.009009009009009009,0.0,0.0,0.32432432432432434,0.0,0.0,0.009009009009009009,0.0,0.1981981981981982,0.02702702702702703,0.2882882882882883,0.02702702702702703,0.0
2292116,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,0.4188034188034188,0.0,0.0,0.09401709401709402,0.008547008547008548,0.17094017094017094,0.042735042735042736,0.23931623931623933,0.0,0.008547008547008548
2359367,0.008333333333333333,0.0,0.0,0.0,0.0,0.025,0.15833333333333333,0.0,0.0,0.0,0.0,0.5416666666666666,0.008333333333333333,0.24166666666666667,0.008333333333333333,0.008333333333333333
2419865,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.08823529411764706,0.30392156862745096,0.23529411764705882,0.0,0.0
2617701,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.6363636363636364,0.0,0.0
2623504,0.07142857142857142,0.0,0.011904761904761904,0.0,0.0,0.0,0.023809523809523808,0.07142857142857142,0.0,0.0,0.32142857142857145,0.08333333333333333,0.0,0.4166666666666667,0.0,0.0
2626393,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.007936507936507936,0.1984126984126984,0.0,0.0,0.0,0.023809523809523808,0.5634920634920635,0.07936507936507936,0.047619047619047616,0.031746031746031744,0.0
2636547,0.02197802197802198,0.0,0.0,0.0,0.0,0.02197802197802198,0.04395604395604396,0.01098901098901099,0.0,0.0,0.01098901098901099,0.4725274725274725,0.0,0.3626373626373626,0.054945054945054944,0.0
2641140,0.06944444444444445,0.0,0.0,0.013888888888888888,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.041666666666666664,0.3194444444444444,0.06944444444444445,0.3472222222222222,0.08333333333333333,0.0
2741856,0.02666666666666667,0.0,0.0,0.04,0.013333333333333334,0.013333333333333334,0.09333333333333334,0.0,0.0,0.0,0.04,0.25333333333333335,0.0,0.4533333333333333,0.06666666666666667,0.0
2779341,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.8709677419354839,0.0,0.0
2817179,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.18518518518518517,0.0,0.3148148148148148,0.0,0.0
2988905,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.08450704225352113,0.09859154929577464,0.0,0.7887323943661971,0.0,0.0
3086468,0.032520325203252036,0.0,0.032520325203252036,0.0,0.0,0.04065040650406504,0.07317073170731707,0.0,0.0,0.0,0.04878048780487805,0.4065040650406504,0.11382113821138211,0.10569105691056911,0.14634146341463414,0.0
3129179,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.36363636363636365,0.03636363636363636,0.4909090909090909,0.03636363636363636,0.0
3167930,0.0410958904109589,0.0,0.0,0.0,0.0,0.0136986301369863,0.03424657534246575,0.0,0.0,0.0,0.14383561643835616,0.4452054794520548,0.02054794520547945,0.2602739726027397,0.0410958904109589,0.0
3211242,0.0,0.0,0.006369426751592357,0.006369426751592357,0.0,0.0,0.03184713375796178,0.0,0.006369426751592357,0.0,0.006369426751592357,0.6114649681528662,0.0,0.08917197452229299,0.24203821656050956,0.0
3230029,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.12631578947368421,0.0,0.0,0.28421052631578947,0.0,0.0,0.031578947368421054,0.43157894736842106,0.0,0.0
3237136,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.1506849315068493,0.0,0.0,0.0,0.0,0.0410958904109589,0.0684931506849315,0.726027397260274,0.0,0.0
3280897,0.0,0.0,0.0,0.0,0.0,0.0,0.22033898305084745,0.0,0.0,0.0,0.01694915254237288,0.1694915254237288,0.3389830508474576,0.1864406779661017,0.06779661016949153,0.0
3286579,0.0,0.0,0.0,0.0,0.0,0.168,0.152,0.0,0.0,0.0,0.0,0.6,0.0,0.04,0.04,0.0
3289687,0.05128205128205128,0.0,0.03418803418803419,0.0,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.03418803418803419,0.07692307692307693,0.13675213675213677,0.42735042735042733,0.09401709401709402,0.008547008547008548
3319244,0.02654867256637168,0.0,0.0,0.04424778761061947,0.0,0.0,0.168141592920354,0.0,0.0,0.0,0.0,0.061946902654867256,0.17699115044247787,0.504424778761062,0.017699115044247787,0.0
3377585,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0761904761904762,0.0,0.0,0.05714285714285714,0.0,0.06666666666666667,0.19047619047619047,0.5714285714285714,0.0,0.0
3380018,0.03184713375796178,0.0,0.09872611464968153,0.0,0.0,0.0,0.12738853503184713,0.0,0.0,0.006369426751592357,0.09872611464968153,0.2898089171974522,0.07643312101910828,0.08598726114649681,0.18471337579617833,0.0
3380657,0.07086614173228346,0.0,0.0,0.031496062992125984,0.0,0.0,0.015748031496062992,0.007874015748031496,0.0,0.0,0.28346456692913385,0.2677165354330709,0.03937007874015748,0.10236220472440945,0.18110236220472442,0.0
3397174,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
3409475,0.05813953488372093,0.0,0.0,0.0,0.0,0.0,0.08139534883720931,0.0,0.0,0.046511627906976744,0.0,0.23255813953488372,0.011627906976744186,0.5581395348837209,0.011627906976744186,0.0
3421332,0.030927835051546393,0.0,0.020618556701030927,0.010309278350515464,0.0,0.0,0.10309278350515463,0.0,0.0,0.0,0.030927835051546393,0.5567010309278351,0.061855670103092786,0.07216494845360824,0.1134020618556701,0.0
3436649,0.018518518518518517,0.0,0.0,0.009259259259259259,0.0,0.0,0.10185185185185185,0.009259259259259259,0.0,0.10185185185185185,0.0,0.14814814814814814,0.12037037037037036,0.49074074074074076,0.0,0.0
3587788,0.03296703296703297,0.0,0.0,0.0,0.0,0.01098901098901099,0.07692307692307693,0.0,0.0,0.01098901098901099,0.01098901098901099,0.32967032967032966,0.0,0.5054945054945055,0.02197802197802198,0.0
3609597,0.0297029702970297,0.0,0.06930693069306931,0.0,0.0,0.0,0.2079207920792079,0.0,0.0,0.009900990099009901,0.06930693069306931,0.26732673267326734,0.0891089108910891,0.1485148514851485,0.10891089108910891,0.0
3658017,0.0,0.0,0.015267175572519083,0.0,0.015267175572519083,0.0,0.2748091603053435,0.0,0.0,0.05343511450381679,0.022900763358778626,0.05343511450381679,0.04580152671755725,0.46564885496183206,0.04580152671755725,0.007633587786259542
3666709,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.52,0.0,0.0,0.02666666666666667,0.013333333333333334,0.18666666666666668,0.04,0.18666666666666668,0.0,0.0
3736582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.8813559322033898,0.01694915254237288,0.0847457627118644,0.0
3783076,0.0,0.0,0.0,0.0,0.0,0.0,0.3972602739726027,0.0,0.0,0.0547945205479452,0.0,0.0547945205479452,0.1095890410958904,0.3424657534246575,0.0410958904109589,0.0
3825175,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.43243243243243246,0.009009009009009009,0.0,0.009009009009009009,0.0,0.34234234234234234,0.0,0.18018018018018017,0.018018018018018018,0.0
3844821,0.009174311926605505,0.0,0.0,0.009174311926605505,0.0,0.0,0.03669724770642202,0.0,0.0,0.24770642201834864,0.0,0.045871559633027525,0.009174311926605505,0.6422018348623854,0.0,0.0
3973947,0.015625,0.0,0.0,0.0078125,0.015625,0.0,0.046875,0.0,0.015625,0.0,0.1796875,0.234375,0.0,0.34375,0.140625,0.0
4006840,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.4117647058823529,0.0,0.058823529411764705,0.058823529411764705,0.4411764705882353,0.0,0.0
4089276,0.006944444444444444,0.0,0.0,0.0,0.027777777777777776,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.5694444444444444,0.0,0.0
4104458,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.3223684210526316,0.0,0.0,0.006578947368421052,0.05921052631578947,0.3815789473684211,0.013157894736842105,0.13157894736842105,0.07894736842105263,0.0
4113653,0.0,0.0,0.0,0.059322033898305086,0.0,0.0,0.05084745762711865,0.0,0.0,0.03389830508474576,0.01694915254237288,0.22033898305084745,0.0,0.5932203389830508,0.025423728813559324,0.0
4115126,0.008403361344537815,0.0,0.0,0.0,0.01680672268907563,0.0,0.5126050420168067,0.0,0.0,0.058823529411764705,0.0,0.06722689075630252,0.0,0.33613445378151263,0.0,0.0
4151750,0.05555555555555555,0.0,0.0,0.0,0.0,0.018518518518518517,0.10185185185185185,0.0,0.0,0.0,0.009259259259259259,0.6481481481481481,0.037037037037037035,0.07407407407407407,0.05555555555555555,0.0
4196128,0.07228915662650602,0.0,0.0,0.012048192771084338,0.0,0.0,0.012048192771084338,0.0,0.0,0.13253012048192772,0.0,0.0,0.0,0.7710843373493976,0.0,0.0
4344915,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,0.0,0.0,0.4,0.007142857142857143,0.09285714285714286,0.007142857142857143,0.007142857142857143
4390581,0.031578947368421054,0.0,0.0,0.010526315789473684,0.0,0.0,0.17894736842105263,0.0,0.0,0.021052631578947368,0.0,0.18947368421052632,0.08421052631578947,0.47368421052631576,0.010526315789473684,0.0
4393711,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.4634146341463415,0.0,0.0,0.0,0.0,0.23170731707317074,0.0,0.25609756097560976,0.0,0.0
4431407,0.04,0.0,0.056,0.0,0.008,0.0,0.088,0.0,0.0,0.0,0.056,0.472,0.184,0.024,0.072,0.0
4473711,0.01904761904761905,0.0,0.009523809523809525,0.0,0.0,0.01904761904761905,0.14285714285714285,0.0,0.009523809523809525,0.0,0.009523809523809525,0.38095238095238093,0.02857142857142857,0.3523809523809524,0.02857142857142857,0.0
4484822,0.01098901098901099,0.0,0.0,0.01098901098901099,0.0,0.0,0.12087912087912088,0.04395604395604396,0.0,0.03296703296703297,0.18681318681318682,0.054945054945054944,0.25274725274725274,0.26373626373626374,0.02197802197802198,0.0
4518630,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.14893617021276595,0.010638297872340425,0.0,0.02127659574468085,0.0,0.13829787234042554,0.18085106382978725,0.48936170212765956,0.0,0.0
4528904,0.025,0.0,0.05,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.05,0.475,0.0,0.125,0.025,0.025
4537793,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.0,0.20833333333333334,0.0,0.5,0.0,0.0
4559025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6879432624113475,0.0,0.0,0.0,0.3120567375886525,0.0,0.0
4584929,0.0,0.0,0.0,0.0547945205479452,0.0,0.0,0.0684931506849315,0.0,0.0,0.1232876712328767,0.0,0.0273972602739726,0.0,0.726027397260274,0.0,0.0
4584935,0.0,0.0,0.0,0.0,0.0,0.0,0.04504504504504504,0.0,0.0,0.6936936936936937,0.0,0.009009009009009009,0.0,0.05405405405405406,0.009009009009009009,0.1891891891891892
4587382,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.010416666666666666,0.0,0.21875,0.0,0.3854166666666667,0.0,0.0
4613113,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.007042253521126761,0.4225352112676056,0.0,0.0,0.014084507042253521,0.014084507042253521,0.2676056338028169,0.028169014084507043,0.19718309859154928,0.02112676056338028,0.0
4662010,0.023622047244094488,0.0,0.03937007874015748,0.0,0.0,0.015748031496062992,0.2440944881889764,0.0,0.0,0.015748031496062992,0.047244094488188976,0.14173228346456693,0.09448818897637795,0.25196850393700787,0.12598425196850394,0.0
4682873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.9615384615384616,0.0,0.0
4704855,0.03529411764705882,0.0,0.0,0.011764705882352941,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.21176470588235294,0.011764705882352941,0.3764705882352941,0.0,0.0
4717174,0.032,0.0,0.0,0.016,0.0,0.024,0.056,0.0,0.0,0.024,0.016,0.2,0.016,0.536,0.064,0.016
4749152,0.022727272727272728,0.0,0.0,0.0,0.0,0.011363636363636364,0.045454545454545456,0.0,0.0,0.10227272727272728,0.07954545454545454,0.10227272727272728,0.056818181818181816,0.5340909090909091,0.03409090909090909,0.011363636363636364
4775617,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.9176470588235294,0.0,0.011764705882352941
4776196,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.7384615384615385,0.015384615384615385,0.046153846153846156,0.0,0.015384615384615385
4805451,0.00819672131147541,0.0,0.03278688524590164,0.01639344262295082,0.0,0.03278688524590164,0.05737704918032787,0.01639344262295082,0.0,0.00819672131147541,0.040983606557377046,0.3114754098360656,0.09836065573770492,0.2786885245901639,0.09836065573770492,0.0
