provider_id,recommender_id,profit,cycle,fee,clicks,shows,connected_recommenders,controlled,experiment_id,random_seed
8,popular_1_exp_0_seed_None,2052.3599999999997,3,407.84000000000003,2697,13814,2,general,0,
8,popular_2_exp_0_seed_None,0.0,3,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,2066.8500000000004,3,414.25,2769,13735,2,general,0,
7,popular_2_exp_0_seed_None,12.96,3,2.44,15,94,2,general,0,
1,popular_1_exp_0_seed_None,364.28999999999996,3,72.21000000000001,476,2461,2,niche,0,
1,popular_2_exp_0_seed_None,1307.6999999999998,3,261.9,1749,8700,2,niche,0,
2,popular_1_exp_0_seed_None,368.55000000000007,3,73.15,483,2485,2,general,0,
2,popular_2_exp_0_seed_None,4.289999999999999,3,0.81,5,31,2,general,0,
3,popular_1_exp_0_seed_None,346.59000000000003,3,69.51,465,2301,2,general,0,
3,popular_2_exp_0_seed_None,3.2700000000000005,3,0.63,4,23,2,general,0,
10,popular_1_exp_0_seed_None,370.11,3,74.59,502,2439,2,general,0,
10,popular_2_exp_0_seed_None,10.14,3,2.06,14,66,2,general,0,
4,popular_1_exp_0_seed_None,370.8900000000001,3,74.41,498,2461,2,general,0,
4,popular_2_exp_0_seed_None,1.5300000000000002,3,0.17,0,17,2,general,0,
9,popular_1_exp_0_seed_None,2087.1000000000004,3,419.7,2817,13800,2,general,0,
9,popular_2_exp_0_seed_None,2.13,3,0.37,2,17,2,general,0,
6,popular_1_exp_0_seed_None,355.86,3,71.74000000000001,483,2344,2,general,0,
6,popular_2_exp_0_seed_None,3.630000000000001,3,0.67,4,27,2,general,0,
5,popular_1_exp_0_seed_None,102.72,4,20.28,133,698,2,general,0,
5,popular_2_exp_0_seed_None,34.68000000000001,4,6.72,43,242,2,general,0,
8,popular_1_exp_0_seed_None,61.28999999999999,4,12.81,90,381,2,general,0,
8,popular_2_exp_0_seed_None,0.0,4,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,58.44,4,11.56,76,396,2,general,0,
7,popular_2_exp_0_seed_None,137.13,4,27.57,185,907,2,general,0,
1,popular_1_exp_0_seed_None,8.07,4,1.6300000000000001,11,53,2,niche,0,
1,popular_2_exp_0_seed_None,12720.12,4,2544.6800000000003,16970,84768,2,niche,0,
2,popular_1_exp_0_seed_None,10.649999999999999,4,2.05,13,75,2,general,0,
2,popular_2_exp_0_seed_None,35.76,4,7.24,49,234,2,general,0,
3,popular_1_exp_0_seed_None,10.110000000000001,4,2.19,16,59,2,general,0,
3,popular_2_exp_0_seed_None,34.2,4,7.000000000000001,48,220,2,general,0,
10,popular_1_exp_0_seed_None,7.86,4,1.54,10,54,2,general,0,
10,popular_2_exp_0_seed_None,107.64,4,21.76,147,706,2,general,0,
4,popular_1_exp_0_seed_None,9.72,4,1.8800000000000003,12,68,2,general,0,
4,popular_2_exp_0_seed_None,31.11,4,5.99,38,219,2,general,0,
9,popular_1_exp_0_seed_None,57.21,4,11.49,77,379,2,general,0,
9,popular_2_exp_0_seed_None,29.67,4,5.43,32,223,2,general,0,
6,popular_1_exp_0_seed_None,11.430000000000001,4,2.0700000000000003,12,87,2,general,0,
6,popular_2_exp_0_seed_None,32.190000000000005,4,6.11,38,231,2,general,0,
5,popular_1_exp_0_seed_None,3967.71,5,791.79,5264,26539,2,general,0,
5,popular_2_exp_0_seed_None,1.08,5,0.12,0,12,2,general,0,
8,popular_1_exp_0_seed_None,2177.4900000000002,5,437.40999999999997,2932,14421,2,general,0,
8,popular_2_exp_0_seed_None,0.0,5,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,2182.2900000000004,5,435.81,2900,14581,2,general,0,
7,popular_2_exp_0_seed_None,5.94,5,1.26,9,36,2,general,0,
1,popular_1_exp_0_seed_None,397.74000000000007,5,79.06,523,2676,2,niche,0,
1,popular_2_exp_0_seed_None,566.1300000000001,5,113.17000000000002,754,3777,2,niche,0,
2,popular_1_exp_0_seed_None,406.74000000000007,5,82.06,553,2676,2,general,0,
2,popular_2_exp_0_seed_None,0.9,5,0.1,0,10,2,general,0,
3,popular_1_exp_0_seed_None,404.43,5,81.67,551,2657,2,general,0,
3,popular_2_exp_0_seed_None,3.4500000000000006,5,0.8500000000000001,7,15,2,general,0,
10,popular_1_exp_0_seed_None,409.35,5,81.75,544,2735,2,general,0,
10,popular_2_exp_0_seed_None,3.3899999999999997,5,0.71,5,21,2,general,0,
4,popular_1_exp_0_seed_None,402.9,5,80.9,542,2670,2,general,0,
4,popular_2_exp_0_seed_None,0.81,5,0.09,0,9,2,general,0,
9,popular_1_exp_0_seed_None,2182.7700000000004,5,436.53,2910,14553,2,general,0,
9,popular_2_exp_0_seed_None,2.67,5,0.63,5,13,2,general,0,
6,popular_1_exp_0_seed_None,383.58000000000004,5,76.02000000000001,501,2592,2,general,0,
6,popular_2_exp_0_seed_None,0.6300000000000001,5,0.07,0,7,2,general,0,
5,popular_1_exp_0_seed_None,841.8900000000001,6,167.81,1114,5641,2,general,0,
5,popular_2_exp_0_seed_None,29.07,6,5.630000000000001,36,203,2,general,0,
8,popular_1_exp_0_seed_None,470.34,6,95.66000000000001,651,3056,2,general,0,
8,popular_2_exp_0_seed_None,0.0,6,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,466.65,6,93.25,621,3115,2,general,0,
7,popular_2_exp_0_seed_None,119.25,6,23.85,159,795,2,general,0,
1,popular_1_exp_0_seed_None,74.91,6,14.59,94,519,2,niche,0,
1,popular_2_exp_0_seed_None,10392.000000000002,6,2079.4,13871,69230,2,niche,0,
2,popular_1_exp_0_seed_None,82.50000000000001,6,16.3,107,560,2,general,0,
2,popular_2_exp_0_seed_None,29.549999999999997,6,5.75,37,205,2,general,0,
3,popular_1_exp_0_seed_None,74.97,6,14.530000000000001,93,523,2,general,0,
3,popular_2_exp_0_seed_None,27.029999999999998,6,5.2700000000000005,34,187,2,general,0,
10,popular_1_exp_0_seed_None,88.92000000000002,6,18.28,126,568,2,general,0,
10,popular_2_exp_0_seed_None,92.52000000000001,6,18.28,120,628,2,general,0,
4,popular_1_exp_0_seed_None,79.77000000000001,6,15.330000000000002,97,563,2,general,0,
4,popular_2_exp_0_seed_None,27.66,6,5.34,34,194,2,general,0,
9,popular_1_exp_0_seed_None,461.04,6,92.16000000000001,614,3076,2,general,0,
9,popular_2_exp_0_seed_None,31.830000000000005,6,6.470000000000001,44,207,2,general,0,
6,popular_1_exp_0_seed_None,81.51,6,16.59,113,529,2,general,0,
6,popular_2_exp_0_seed_None,28.590000000000003,6,5.51,35,201,2,general,0,
5,popular_1_exp_0_seed_None,2995.2299999999996,7,597.47,3970,20047,2,general,0,
5,popular_2_exp_0_seed_None,9.690000000000001,7,2.0100000000000002,14,61,2,general,0,
8,popular_1_exp_0_seed_None,1660.5900000000001,7,333.71000000000004,2238,10991,2,general,0,
8,popular_2_exp_0_seed_None,0.0,7,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1628.4900000000002,7,323.01,2131,10991,2,general,0,
7,popular_2_exp_0_seed_None,38.61000000000001,7,7.49,48,269,2,general,0,
1,popular_1_exp_0_seed_None,288.51,7,55.989999999999995,359,2009,2,niche,0,
1,popular_2_exp_0_seed_None,3653.82,7,731.7800000000001,4887,24308,2,niche,0,
2,popular_1_exp_0_seed_None,308.73,7,62.77,427,2007,2,general,0,
2,popular_2_exp_0_seed_None,10.41,7,1.8900000000000001,11,79,2,general,0,
3,popular_1_exp_0_seed_None,286.20000000000005,7,58.0,393,1870,2,general,0,
3,popular_2_exp_0_seed_None,9.84,7,1.96,13,66,2,general,0,
10,popular_1_exp_0_seed_None,291.18,7,57.62,379,1972,2,general,0,
10,popular_2_exp_0_seed_None,31.02,7,5.98,38,218,2,general,0,
4,popular_1_exp_0_seed_None,304.92,7,61.68000000000001,417,1998,2,general,0,
4,popular_2_exp_0_seed_None,7.470000000000001,7,1.4300000000000002,9,53,2,general,0,
9,popular_1_exp_0_seed_None,1656.42,7,333.58000000000004,2243,10928,2,general,0,
9,popular_2_exp_0_seed_None,9.81,7,1.69,9,79,2,general,0,
6,popular_1_exp_0_seed_None,299.73,7,60.17,403,1987,2,general,0,
6,popular_2_exp_0_seed_None,9.330000000000002,7,1.77,11,67,2,general,0,
5,popular_1_exp_0_seed_None,3685.65,8,738.85,4940,24485,2,general,0,
5,popular_2_exp_0_seed_None,3.5100000000000007,8,0.79,6,19,2,general,0,
8,popular_1_exp_0_seed_None,1971.5400000000004,8,391.06,2580,13306,2,general,0,
8,popular_2_exp_0_seed_None,0.0,8,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,2017.3200000000006,8,404.08000000000004,2699,13418,2,general,0,
7,popular_2_exp_0_seed_None,15.299999999999999,8,3.1,21,100,2,general,0,
1,popular_1_exp_0_seed_None,364.83000000000004,8,73.07000000000001,488,2427,2,niche,0,
1,popular_2_exp_0_seed_None,1635.06,8,326.94,2179,10904,2,niche,0,
2,popular_1_exp_0_seed_None,355.92,8,70.88,470,2388,2,general,0,
2,popular_2_exp_0_seed_None,4.44,8,0.9600000000000001,7,26,2,general,0,
3,popular_1_exp_0_seed_None,351.90000000000003,8,71.30000000000001,483,2300,2,general,0,
3,popular_2_exp_0_seed_None,4.23,8,0.8700000000000001,6,27,2,general,0,
10,popular_1_exp_0_seed_None,351.05999999999995,8,69.34,455,2384,2,general,0,
10,popular_2_exp_0_seed_None,13.379999999999999,8,2.62,17,92,2,general,0,
4,popular_1_exp_0_seed_None,353.4,8,70.4,467,2370,2,general,0,
4,popular_2_exp_0_seed_None,3.2700000000000005,8,0.63,4,23,2,general,0,
9,popular_1_exp_0_seed_None,2021.2200000000003,8,405.98,2721,13388,2,general,0,
9,popular_2_exp_0_seed_None,3.3899999999999997,8,0.71,5,21,2,general,0,
6,popular_1_exp_0_seed_None,339.66,8,67.54,447,2284,2,general,0,
6,popular_2_exp_0_seed_None,4.920000000000001,8,0.88,5,38,2,general,0,
5,popular_1_exp_0_seed_None,1623.57,9,326.93,2198,10713,2,general,0,
5,popular_2_exp_0_seed_None,22.71,9,4.59,31,149,2,general,0,
8,popular_1_exp_0_seed_None,877.0800000000002,9,174.72,1159,5882,2,general,0,
8,popular_2_exp_0_seed_None,0.0,9,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,880.08,9,175.32000000000002,1163,5902,2,general,0,
7,popular_2_exp_0_seed_None,87.06,9,16.94,109,604,2,general,0,
1,popular_1_exp_0_seed_None,158.61,9,31.490000000000002,208,1069,2,niche,0,
1,popular_2_exp_0_seed_None,7971.09,9,1594.01,10625,53151,2,niche,0,
2,popular_1_exp_0_seed_None,162.54000000000002,9,32.660000000000004,219,1076,2,general,0,
2,popular_2_exp_0_seed_None,19.26,9,3.9400000000000004,27,124,2,general,0,
3,popular_1_exp_0_seed_None,155.01000000000002,9,30.090000000000003,193,1079,2,general,0,
3,popular_2_exp_0_seed_None,19.59,9,3.91,26,131,2,general,0,
10,popular_1_exp_0_seed_None,170.4,9,34.400000000000006,232,1120,2,general,0,
10,popular_2_exp_0_seed_None,73.86000000000001,9,15.54,110,454,2,general,0,
4,popular_1_exp_0_seed_None,170.4,9,34.6,235,1110,2,general,0,
4,popular_2_exp_0_seed_None,19.259999999999998,9,3.74,24,134,2,general,0,
9,popular_1_exp_0_seed_None,889.6200000000001,9,177.78,1184,5938,2,general,0,
9,popular_2_exp_0_seed_None,20.25,9,4.050000000000001,27,135,2,general,0,
6,popular_1_exp_0_seed_None,155.19000000000003,9,30.51,199,1061,2,general,0,
6,popular_2_exp_0_seed_None,24.42,9,4.78,31,168,2,general,0,
5,popular_1_exp_0_seed_None,3128.4300000000003,10,622.87,4129,20997,2,general,0,
5,popular_2_exp_0_seed_None,8.940000000000001,10,1.86,13,56,2,general,0,
8,popular_1_exp_0_seed_None,1759.44,10,353.56000000000006,2371,11646,2,general,0,
8,popular_2_exp_0_seed_None,0.0,10,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1762.2600000000002,10,353.94000000000005,2372,11674,2,general,0,
7,popular_2_exp_0_seed_None,34.410000000000004,10,6.6899999999999995,43,239,2,general,0,
1,popular_1_exp_0_seed_None,306.63000000000005,10,61.07,405,2057,2,niche,0,
1,popular_2_exp_0_seed_None,3151.86,10,630.54,4205,21004,2,niche,0,
2,popular_1_exp_0_seed_None,313.2,10,62.2,411,2110,2,general,0,
2,popular_2_exp_0_seed_None,7.020000000000001,10,1.1800000000000002,6,58,2,general,0,
3,popular_1_exp_0_seed_None,301.62,10,59.980000000000004,397,2028,2,general,0,
3,popular_2_exp_0_seed_None,8.88,10,1.9200000000000002,14,52,2,general,0,
10,popular_1_exp_0_seed_None,301.02,10,58.980000000000004,383,2068,2,general,0,
10,popular_2_exp_0_seed_None,29.160000000000004,10,6.04,42,184,2,general,0,
4,popular_1_exp_0_seed_None,304.62,10,60.38000000000001,398,2058,2,general,0,
4,popular_2_exp_0_seed_None,7.470000000000001,10,1.4300000000000002,9,53,2,general,0,
9,popular_1_exp_0_seed_None,1735.32,10,347.68,2323,11538,2,general,0,
9,popular_2_exp_0_seed_None,7.290000000000001,10,1.4100000000000001,9,51,2,general,0,
6,popular_1_exp_0_seed_None,324.96000000000004,10,66.84,461,2074,2,general,0,
6,popular_2_exp_0_seed_None,7.470000000000001,10,1.4300000000000002,9,53,2,general,0,
5,popular_1_exp_0_seed_None,3411.06,11,682.34,4550,22734,2,general,0,
5,popular_2_exp_0_seed_None,5.1,11,0.9,5,40,2,general,0,
8,popular_1_exp_0_seed_None,1844.7900000000002,11,365.91,2414,12451,2,general,0,
8,popular_2_exp_0_seed_None,0.0,11,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1879.41,11,377.49,2530,12449,2,general,0,
7,popular_2_exp_0_seed_None,27.6,11,5.4,35,190,2,general,0,
1,popular_1_exp_0_seed_None,318.03000000000003,11,63.07,416,2147,2,niche,0,
1,popular_2_exp_0_seed_None,2437.17,11,487.33000000000004,3248,16253,2,niche,0,
2,popular_1_exp_0_seed_None,353.76,11,71.84,488,2304,2,general,0,
2,popular_2_exp_0_seed_None,7.41,11,1.49,10,49,2,general,0,
3,popular_1_exp_0_seed_None,315.21,11,63.290000000000006,424,2089,2,general,0,
3,popular_2_exp_0_seed_None,5.160000000000001,11,1.04,7,34,2,general,0,
10,popular_1_exp_0_seed_None,321.87,11,64.23,427,2153,2,general,0,
10,popular_2_exp_0_seed_None,17.759999999999998,11,3.64,25,114,2,general,0,
4,popular_1_exp_0_seed_None,321.66,11,63.14,411,2204,2,general,0,
4,popular_2_exp_0_seed_None,8.700000000000001,11,1.9000000000000001,14,50,2,general,0,
9,popular_1_exp_0_seed_None,1867.29,11,374.61,2507,12391,2,general,0,
9,popular_2_exp_0_seed_None,4.65,11,0.8500000000000001,5,35,2,general,0,
6,popular_1_exp_0_seed_None,346.91999999999996,11,70.08000000000001,473,2278,2,general,0,
6,popular_2_exp_0_seed_None,6.45,11,1.4500000000000002,11,35,2,general,0,
5,popular_1_exp_0_seed_None,3349.74,12,671.6600000000001,4492,22246,2,general,0,
5,popular_2_exp_0_seed_None,8.61,12,1.8900000000000001,14,49,2,general,0,
8,popular_1_exp_0_seed_None,1800.0900000000001,12,358.21000000000004,2373,12091,2,general,0,
8,popular_2_exp_0_seed_None,0.0,12,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1832.07,12,367.03000000000003,2452,12183,2,general,0,
7,popular_2_exp_0_seed_None,33.0,12,6.800000000000001,47,210,2,general,0,
1,popular_1_exp_0_seed_None,318.81,12,63.290000000000006,418,2149,2,niche,0,
1,popular_2_exp_0_seed_None,2688.2700000000004,12,537.63,3584,17923,2,niche,0,
2,popular_1_exp_0_seed_None,324.69000000000005,12,65.41,440,2141,2,general,0,
2,popular_2_exp_0_seed_None,6.03,12,1.07,6,47,2,general,0,
3,popular_1_exp_0_seed_None,310.08000000000004,12,61.32000000000001,403,2102,2,general,0,
3,popular_2_exp_0_seed_None,7.470000000000001,12,1.4300000000000002,9,53,2,general,0,
10,popular_1_exp_0_seed_None,326.91,12,66.39,451,2129,2,general,0,
10,popular_2_exp_0_seed_None,20.43,12,4.07,27,137,2,general,0,
4,popular_1_exp_0_seed_None,322.59000000000003,12,65.71000000000001,448,2091,2,general,0,
4,popular_2_exp_0_seed_None,10.59,12,2.1100000000000003,14,71,2,general,0,
9,popular_1_exp_0_seed_None,1821.69,12,363.81000000000006,2421,12171,2,general,0,
9,popular_2_exp_0_seed_None,7.260000000000002,12,1.34,8,54,2,general,0,
6,popular_1_exp_0_seed_None,303.33,12,59.17,382,2097,2,general,0,
6,popular_2_exp_0_seed_None,8.34,12,1.6600000000000001,11,56,2,general,0,
5,popular_1_exp_0_seed_None,2819.79,13,563.71,3756,18811,2,general,0,
5,popular_2_exp_0_seed_None,10.649999999999999,13,2.05,13,75,2,general,0,
8,popular_1_exp_0_seed_None,1552.2,13,310.8,2075,10330,2,general,0,
8,popular_2_exp_0_seed_None,0.0,13,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1563.87,13,313.83000000000004,2101,10373,2,general,0,
7,popular_2_exp_0_seed_None,43.5,13,8.5,55,300,2,general,0,
1,popular_1_exp_0_seed_None,275.19000000000005,13,54.91,365,1841,2,niche,0,
1,popular_2_exp_0_seed_None,4240.89,13,848.21,5655,28271,2,niche,0,
2,popular_1_exp_0_seed_None,270.06000000000006,13,54.14,362,1794,2,general,0,
2,popular_2_exp_0_seed_None,8.76,13,1.6400000000000001,10,64,2,general,0,
3,popular_1_exp_0_seed_None,282.0,13,57.60000000000001,394,1820,2,general,0,
3,popular_2_exp_0_seed_None,14.339999999999998,13,3.06,22,86,2,general,0,
10,popular_1_exp_0_seed_None,281.82000000000005,13,55.78,367,1908,2,general,0,
10,popular_2_exp_0_seed_None,36.510000000000005,13,7.590000000000001,53,229,2,general,0,
4,popular_1_exp_0_seed_None,265.71000000000004,13,52.59,346,1799,2,general,0,
4,popular_2_exp_0_seed_None,12.09,13,2.6100000000000003,19,71,2,general,0,
9,popular_1_exp_0_seed_None,1537.5900000000001,13,306.11,2029,10321,2,general,0,
9,popular_2_exp_0_seed_None,9.870000000000001,13,1.83,11,73,2,general,0,
6,popular_1_exp_0_seed_None,264.27,13,53.03,355,1753,2,general,0,
6,popular_2_exp_0_seed_None,10.89,13,2.0100000000000002,12,81,2,general,0,
5,popular_1_exp_0_seed_None,2980.2,14,594.0,3943,19970,2,general,0,
5,popular_2_exp_0_seed_None,7.380000000000001,14,1.42,9,52,2,general,0,
8,popular_1_exp_0_seed_None,1632.93,14,324.77,2150,10977,2,general,0,
8,popular_2_exp_0_seed_None,0.0,14,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1650.21,14,329.29,2189,11039,2,general,0,
7,popular_2_exp_0_seed_None,38.64000000000001,14,7.76,52,256,2,general,0,
1,popular_1_exp_0_seed_None,302.82000000000005,14,60.78,407,2008,2,niche,0,
1,popular_2_exp_0_seed_None,3631.29,14,726.4100000000001,4844,24201,2,niche,0,
2,popular_1_exp_0_seed_None,296.76,14,59.24000000000001,394,1984,2,general,0,
2,popular_2_exp_0_seed_None,10.560000000000002,14,2.04,13,74,2,general,0,
3,popular_1_exp_0_seed_None,286.05,14,57.05,379,1915,2,general,0,
3,popular_2_exp_0_seed_None,8.430000000000001,14,1.6700000000000002,11,57,2,general,0,
10,popular_1_exp_0_seed_None,289.62,14,56.980000000000004,372,1978,2,general,0,
10,popular_2_exp_0_seed_None,29.730000000000004,14,5.97,40,197,2,general,0,
4,popular_1_exp_0_seed_None,285.81,14,55.290000000000006,353,1999,2,general,0,
4,popular_2_exp_0_seed_None,10.320000000000002,14,2.08,14,68,2,general,0,
9,popular_1_exp_0_seed_None,1711.8600000000001,14,349.14,2384,11074,2,general,0,
9,popular_2_exp_0_seed_None,11.79,14,2.31,15,81,2,general,0,
6,popular_1_exp_0_seed_None,306.24,14,61.96000000000001,419,2006,2,general,0,
6,popular_2_exp_0_seed_None,9.360000000000001,14,1.8400000000000003,12,64,2,general,0,
5,popular_1_exp_0_seed_None,3334.0200000000004,15,666.78,4445,22228,2,general,0,
5,popular_2_exp_0_seed_None,6.090000000000001,15,1.01,5,51,2,general,0,
8,popular_1_exp_0_seed_None,1802.7299999999998,15,356.97,2350,12197,2,general,0,
8,popular_2_exp_0_seed_None,0.0,15,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1856.4,15,374.40000000000003,2522,12220,2,general,0,
7,popular_2_exp_0_seed_None,34.260000000000005,15,7.340000000000001,53,204,2,general,0,
1,popular_1_exp_0_seed_None,309.51,15,61.790000000000006,411,2069,2,niche,0,
1,popular_2_exp_0_seed_None,2638.2000000000003,15,527.4000000000001,3514,17600,2,niche,0,
2,popular_1_exp_0_seed_None,330.99000000000007,15,66.31,443,2201,2,general,0,
2,popular_2_exp_0_seed_None,10.110000000000001,15,1.9900000000000002,13,69,2,general,0,
3,popular_1_exp_0_seed_None,309.7800000000001,15,61.02000000000001,399,2112,2,general,0,
3,popular_2_exp_0_seed_None,8.430000000000001,15,1.6700000000000002,11,57,2,general,0,
10,popular_1_exp_0_seed_None,320.58000000000004,15,63.620000000000005,420,2162,2,general,0,
10,popular_2_exp_0_seed_None,23.85,15,4.65,30,165,2,general,0,
4,popular_1_exp_0_seed_None,332.85,15,67.45,457,2175,2,general,0,
4,popular_2_exp_0_seed_None,8.07,15,1.6300000000000001,11,53,2,general,0,
9,popular_1_exp_0_seed_None,1835.07,15,368.03000000000003,2462,12183,2,general,0,
9,popular_2_exp_0_seed_None,7.109999999999999,15,1.3900000000000001,9,49,2,general,0,
6,popular_1_exp_0_seed_None,323.07000000000005,15,64.63,431,2153,2,general,0,
6,popular_2_exp_0_seed_None,8.88,15,1.9200000000000002,14,52,2,general,0,
5,popular_1_exp_0_seed_None,3459.78,16,691.82,4611,23072,2,general,0,
5,popular_2_exp_0_seed_None,4.470000000000001,16,0.8300000000000001,5,33,2,general,0,
8,popular_1_exp_0_seed_None,1885.77,16,375.73,2493,12643,2,general,0,
8,popular_2_exp_0_seed_None,0.0,16,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1911.4500000000003,16,383.65000000000003,2569,12675,2,general,0,
7,popular_2_exp_0_seed_None,23.25,16,4.65,31,155,2,general,0,
1,popular_1_exp_0_seed_None,321.21000000000004,16,63.49,417,2179,2,niche,0,
1,popular_2_exp_0_seed_None,2260.35,16,452.15,3015,15065,2,niche,0,
2,popular_1_exp_0_seed_None,341.34000000000003,16,68.26,455,2276,2,general,0,
2,popular_2_exp_0_seed_None,6.090000000000001,16,1.21,8,41,2,general,0,
3,popular_1_exp_0_seed_None,335.64,16,68.36,466,2176,2,general,0,
3,popular_2_exp_0_seed_None,6.180000000000001,16,1.22,8,42,2,general,0,
10,popular_1_exp_0_seed_None,343.23,16,68.67,458,2287,2,general,0,
10,popular_2_exp_0_seed_None,18.51,16,3.79,26,119,2,general,0,
4,popular_1_exp_0_seed_None,320.52,16,63.480000000000004,418,2168,2,general,0,
4,popular_2_exp_0_seed_None,8.58,16,1.82,13,52,2,general,0,
9,popular_1_exp_0_seed_None,1909.7700000000002,16,382.53,2555,12703,2,general,0,
9,popular_2_exp_0_seed_None,6.0,16,1.0,5,50,2,general,0,
6,popular_1_exp_0_seed_None,331.2900000000001,16,66.01,438,2221,2,general,0,
6,popular_2_exp_0_seed_None,6.57,16,1.33,9,43,2,general,0,
5,popular_1_exp_0_seed_None,3466.080000000001,17,694.12,4635,23062,2,general,0,
5,popular_2_exp_0_seed_None,5.28,17,0.9199999999999999,5,42,2,general,0,
8,popular_1_exp_0_seed_None,1884.0,17,376.0,2500,12600,2,general,0,
8,popular_2_exp_0_seed_None,0.0,17,0.0,0,0,2,general,0,
7,popular_1_exp_0_seed_None,1897.8300000000002,17,379.47,2529,12657,2,general,0,
7,popular_2_exp_0_seed_None,22.470000000000002,17,4.63,32,143,2,general,0,
1,popular_1_exp_0_seed_None,335.64000000000004,17,66.56,439,2266,2,niche,0,
