provider_id,recommender_id,profit,cycle,fee,clicks,shows,connected_recommenders,controlled,experiment_id,random_seed
2,popular_1_exp_0_seed_None,4149.81,4,828.49,5511,27739,1,general,0,
4,popular_1_exp_0_seed_None,400.8,4,79.2,520,2720,1,general,0,
3,popular_1_exp_0_seed_None,406.77,4,80.73,533,2743,1,general,0,
9,popular_1_exp_0_seed_None,2304.0600000000004,4,460.74,3071,15364,1,general,0,
1,popular_1_exp_0_seed_None,2325.6,4,467.80000000000007,3141,15370,1,niche,0,
7,popular_1_exp_0_seed_None,389.4,4,77.4,512,2620,1,general,0,
6,popular_1_exp_0_seed_None,421.08,4,84.12,560,2812,1,general,0,
8,popular_1_exp_0_seed_None,397.86,4,78.53999999999999,515,2704,1,general,0,
5,popular_1_exp_0_seed_None,2297.85,4,461.65,3095,15215,1,general,0,
10,popular_1_exp_0_seed_None,406.77000000000004,4,81.33,542,2713,1,general,0,
2,popular_1_exp_0_seed_None,4196.52,5,840.6800000000001,5616,27908,1,general,0,
4,popular_1_exp_0_seed_None,393.47999999999996,5,77.92,513,2662,1,general,0,
3,popular_1_exp_0_seed_None,414.6600000000001,5,82.14,541,2804,1,general,0,
9,popular_1_exp_0_seed_None,2334.54,5,472.26,3193,15296,1,general,0,
1,popular_1_exp_0_seed_None,2312.2799999999997,5,462.72,3087,15402,1,niche,0,
7,popular_1_exp_0_seed_None,399.78,5,79.42,525,2692,1,general,0,
6,popular_1_exp_0_seed_None,414.24,5,83.16,557,2746,1,general,0,
8,popular_1_exp_0_seed_None,386.28,5,76.52000000000001,504,2612,1,general,0,
5,popular_1_exp_0_seed_None,2255.79,5,445.71000000000004,2926,15311,1,general,0,
10,popular_1_exp_0_seed_None,392.42999999999995,5,79.47,538,2567,1,general,0,
2,popular_1_exp_0_seed_None,4147.77,6,829.33,5527,27663,1,general,0,
4,popular_1_exp_0_seed_None,407.25,6,81.65,546,2705,1,general,0,
3,popular_1_exp_0_seed_None,414.42,6,82.38,545,2788,1,general,0,
9,popular_1_exp_0_seed_None,2293.95,6,458.55,3055,15305,1,general,0,
1,popular_1_exp_0_seed_None,2294.6400000000003,6,457.76,3042,15356,1,niche,0,
7,popular_1_exp_0_seed_None,402.84000000000003,6,81.36000000000001,549,2646,1,general,0,
6,popular_1_exp_0_seed_None,415.65000000000003,6,84.05000000000001,568,2725,1,general,0,
8,popular_1_exp_0_seed_None,409.8900000000001,6,82.41,553,2711,1,general,0,
5,popular_1_exp_0_seed_None,2307.03,6,462.07000000000005,3086,15347,1,general,0,
10,popular_1_exp_0_seed_None,406.56000000000006,6,80.44,529,2754,1,general,0,
2,popular_1_exp_0_seed_None,4174.41,7,838.8900000000001,5626,27629,1,general,0,
4,popular_1_exp_0_seed_None,443.82000000000005,7,90.58000000000001,619,2868,1,general,0,
3,popular_1_exp_0_seed_None,411.18,7,82.42,551,2732,1,general,0,
9,popular_1_exp_0_seed_None,2247.09,7,445.61,2939,15171,1,general,0,
1,popular_1_exp_0_seed_None,2298.57,7,460.13,3071,15303,1,niche,0,
7,popular_1_exp_0_seed_None,403.2,7,81.2,546,2660,1,general,0,
6,popular_1_exp_0_seed_None,422.7,7,84.10000000000001,557,2840,1,general,0,
8,popular_1_exp_0_seed_None,420.36,7,83.84,557,2814,1,general,0,
5,popular_1_exp_0_seed_None,2259.51,7,448.79,2966,15219,1,general,0,
10,popular_1_exp_0_seed_None,419.16,7,84.44,568,2764,1,general,0,
2,popular_1_exp_0_seed_None,4189.56,8,836.0400000000001,5558,28024,1,general,0,
4,popular_1_exp_0_seed_None,403.4100000000001,8,81.89,556,2629,1,general,0,
3,popular_1_exp_0_seed_None,402.69000000000005,8,81.21000000000001,547,2651,1,general,0,
9,popular_1_exp_0_seed_None,2329.2900000000004,8,469.61,3162,15341,1,general,0,
1,popular_1_exp_0_seed_None,2279.9700000000003,8,452.33000000000004,2985,15383,1,niche,0,
7,popular_1_exp_0_seed_None,383.73,8,76.37,506,2577,1,general,0,
6,popular_1_exp_0_seed_None,405.93,8,81.17,541,2707,1,general,0,
8,popular_1_exp_0_seed_None,401.61,8,79.89000000000001,529,2699,1,general,0,
5,popular_1_exp_0_seed_None,2316.9900000000002,8,464.31,3103,15401,1,general,0,
10,popular_1_exp_0_seed_None,386.82,8,77.18,513,2588,1,general,0,
2,popular_1_exp_0_seed_None,4215.120000000001,9,843.48,5627,28078,1,general,0,
4,popular_1_exp_0_seed_None,396.51000000000005,9,79.99000000000001,539,2609,1,general,0,
3,popular_1_exp_0_seed_None,391.95,9,77.95,516,2635,1,general,0,
9,popular_1_exp_0_seed_None,2296.83,9,460.87,3085,15237,1,general,0,
1,popular_1_exp_0_seed_None,2300.8200000000006,9,459.78,3062,15358,1,niche,0,
7,popular_1_exp_0_seed_None,385.8900000000001,9,75.41,488,2661,1,general,0,
6,popular_1_exp_0_seed_None,397.59000000000003,9,78.91,521,2681,1,general,0,
8,popular_1_exp_0_seed_None,399.3900000000001,9,78.91,518,2711,1,general,0,
5,popular_1_exp_0_seed_None,2322.8700000000003,9,466.23,3122,15403,1,general,0,
10,popular_1_exp_0_seed_None,393.03,9,78.47,522,2627,1,general,0,
2,popular_1_exp_0_seed_None,4180.5,10,836.9000000000001,5586,27830,1,general,0,
4,popular_1_exp_0_seed_None,413.88,10,84.52000000000001,578,2672,1,general,0,
3,popular_1_exp_0_seed_None,400.08,10,79.12,520,2712,1,general,0,
9,popular_1_exp_0_seed_None,2271.7200000000003,10,452.28,2998,15248,1,general,0,
1,popular_1_exp_0_seed_None,2264.19,10,449.31000000000006,2966,15271,1,niche,0,
7,popular_1_exp_0_seed_None,404.55,10,80.95,540,2695,1,general,0,
6,popular_1_exp_0_seed_None,414.93,10,83.17,556,2757,1,general,0,
8,popular_1_exp_0_seed_None,406.53000000000003,10,80.57,531,2747,1,general,0,
5,popular_1_exp_0_seed_None,2318.13,10,467.37000000000006,3147,15267,1,general,0,
10,popular_1_exp_0_seed_None,425.49000000000007,10,85.81,578,2801,1,general,0,
2,popular_1_exp_0_seed_None,4151.07,11,825.4300000000001,5463,27913,1,general,0,
4,popular_1_exp_0_seed_None,395.61,11,79.09,527,2639,1,general,0,
3,popular_1_exp_0_seed_None,418.38,11,84.62,572,2742,1,general,0,
9,popular_1_exp_0_seed_None,2282.1299999999997,11,455.57,3030,15257,1,general,0,
1,popular_1_exp_0_seed_None,2320.8600000000006,11,466.74,3133,15344,1,niche,0,
7,popular_1_exp_0_seed_None,397.92,11,79.88,535,2638,1,general,0,
6,popular_1_exp_0_seed_None,396.69,11,79.81,536,2621,1,general,0,
8,popular_1_exp_0_seed_None,410.49,11,81.41,537,2771,1,general,0,
5,popular_1_exp_0_seed_None,2316.21,11,464.69,3110,15369,1,general,0,
10,popular_1_exp_0_seed_None,410.64000000000004,11,82.76,557,2706,1,general,0,
2,popular_1_exp_0_seed_None,4202.43,12,843.6700000000001,5651,27857,1,general,0,
4,popular_1_exp_0_seed_None,408.87,12,81.23,537,2753,1,general,0,
3,popular_1_exp_0_seed_None,406.26,12,80.34,528,2754,1,general,0,
9,popular_1_exp_0_seed_None,2283.8700000000003,12,455.43,3025,15293,1,general,0,
1,popular_1_exp_0_seed_None,2288.25,12,457.04999999999995,3042,15285,1,niche,0,
7,popular_1_exp_0_seed_None,410.07000000000005,12,81.63,541,2753,1,general,0,
6,popular_1_exp_0_seed_None,427.32000000000005,12,87.28,597,2758,1,general,0,
8,popular_1_exp_0_seed_None,405.21000000000004,12,81.49000000000001,547,2679,1,general,0,
5,popular_1_exp_0_seed_None,2263.08,12,450.12,2980,15212,1,general,0,
10,popular_1_exp_0_seed_None,404.64000000000004,12,81.76,552,2656,1,general,0,
2,popular_1_exp_0_seed_None,4200.870000000001,13,840.23,5602,28003,1,general,0,
4,popular_1_exp_0_seed_None,406.95000000000005,13,81.75,548,2695,1,general,0,
3,popular_1_exp_0_seed_None,399.09000000000003,13,80.01,535,2651,1,general,0,
9,popular_1_exp_0_seed_None,2282.3700000000003,13,454.53000000000003,3014,15313,1,general,0,
1,popular_1_exp_0_seed_None,2286.6,13,456.6,3038,15280,1,niche,0,
7,popular_1_exp_0_seed_None,403.05,13,80.25,532,2705,1,general,0,
6,popular_1_exp_0_seed_None,407.6400000000001,13,82.16,553,2686,1,general,0,
8,popular_1_exp_0_seed_None,408.15000000000003,13,81.55000000000001,543,2725,1,general,0,
5,popular_1_exp_0_seed_None,2313.3300000000004,13,464.77000000000004,3116,15317,1,general,0,
10,popular_1_exp_0_seed_None,391.95000000000005,13,78.15,519,2625,1,general,0,
2,popular_1_exp_0_seed_None,4181.64,14,836.76,5582,27856,1,general,0,
4,popular_1_exp_0_seed_None,433.29,14,87.81,595,2831,1,general,0,
3,popular_1_exp_0_seed_None,399.92999999999995,14,78.97,518,2717,1,general,0,
9,popular_1_exp_0_seed_None,2300.1900000000005,14,459.90999999999997,3065,15341,1,general,0,
1,popular_1_exp_0_seed_None,2284.44,14,456.96,3047,15226,1,niche,0,
7,popular_1_exp_0_seed_None,406.98,14,81.82000000000001,549,2692,1,general,0,
6,popular_1_exp_0_seed_None,396.47999999999996,14,78.92,523,2662,1,general,0,
8,popular_1_exp_0_seed_None,427.5,14,86.5,585,2800,1,general,0,
5,popular_1_exp_0_seed_None,2276.4900000000002,14,454.61,3025,15211,1,general,0,
10,popular_1_exp_0_seed_None,393.06000000000006,14,77.74000000000001,511,2664,1,general,0,
2,popular_1_exp_0_seed_None,4191.840000000001,15,836.3599999999999,5559,28046,1,general,0,
4,popular_1_exp_0_seed_None,385.83000000000004,15,77.27000000000001,516,2567,1,general,0,
3,popular_1_exp_0_seed_None,403.89000000000004,15,80.81,539,2691,1,general,0,
9,popular_1_exp_0_seed_None,2302.7400000000007,15,460.6600000000001,3072,15346,1,general,0,
1,popular_1_exp_0_seed_None,2324.31,15,467.59000000000003,3140,15359,1,niche,0,
7,popular_1_exp_0_seed_None,398.43,15,80.27,540,2627,1,general,0,
6,popular_1_exp_0_seed_None,406.44000000000005,15,81.76,549,2686,1,general,0,
8,popular_1_exp_0_seed_None,417.15,15,84.75,576,2715,1,general,0,
5,popular_1_exp_0_seed_None,2278.17,15,454.13,3015,15263,1,general,0,
10,popular_1_exp_0_seed_None,391.20000000000005,15,76.4,494,2700,1,general,0,
2,popular_1_exp_0_seed_None,4185.360000000001,16,837.24,5583,27894,1,general,0,
4,popular_1_exp_0_seed_None,396.15,16,78.75,521,2665,1,general,0,
3,popular_1_exp_0_seed_None,408.0,16,81.4,541,2730,1,general,0,
9,popular_1_exp_0_seed_None,2315.0700000000006,16,464.83000000000004,3114,15343,1,general,0,
1,popular_1_exp_0_seed_None,2278.8900000000003,16,455.41,3033,15211,1,niche,0,
7,popular_1_exp_0_seed_None,395.34000000000003,16,78.86000000000001,524,2646,1,general,0,
6,popular_1_exp_0_seed_None,405.84000000000003,16,81.96000000000001,553,2666,1,general,0,
8,popular_1_exp_0_seed_None,426.75,16,86.35000000000001,584,2795,1,general,0,
5,popular_1_exp_0_seed_None,2273.91,16,452.78999999999996,3002,15259,1,general,0,
10,popular_1_exp_0_seed_None,414.69000000000005,16,82.41,545,2791,1,general,0,
2,popular_1_exp_0_seed_None,4211.7300000000005,17,843.5699999999999,5634,28017,1,general,0,
4,popular_1_exp_0_seed_None,398.25000000000006,17,80.45,543,2615,1,general,0,
3,popular_1_exp_0_seed_None,414.06000000000006,17,83.94,569,2704,1,general,0,
9,popular_1_exp_0_seed_None,2293.11,17,458.78999999999996,3060,15279,1,general,0,
1,popular_1_exp_0_seed_None,2298.75,17,458.95000000000005,3053,15365,1,niche,0,
7,popular_1_exp_0_seed_None,391.67999999999995,17,77.72,513,2642,1,general,0,
6,popular_1_exp_0_seed_None,400.32,17,80.48,540,2648,1,general,0,
8,popular_1_exp_0_seed_None,405.21000000000004,17,81.09,541,2699,1,general,0,
5,popular_1_exp_0_seed_None,2290.4700000000003,17,457.03,3038,15323,1,general,0,
10,popular_1_exp_0_seed_None,396.42,17,77.98,509,2708,1,general,0,
2,popular_1_exp_0_seed_None,4204.799999999999,18,842.6,5631,27950,1,general,0,
4,popular_1_exp_0_seed_None,409.98,18,82.22,550,2722,1,general,0,
3,popular_1_exp_0_seed_None,405.30000000000007,18,81.9,553,2660,1,general,0,
9,popular_1_exp_0_seed_None,2335.26,18,470.54,3166,15394,1,general,0,
1,popular_1_exp_0_seed_None,2282.04,18,453.36,2997,15366,1,niche,0,
7,popular_1_exp_0_seed_None,394.44,18,78.56,521,2646,1,general,0,
6,popular_1_exp_0_seed_None,401.04,18,80.16000000000001,534,2676,1,general,0,
8,popular_1_exp_0_seed_None,392.79,18,78.31,520,2631,1,general,0,
5,popular_1_exp_0_seed_None,2280.93,18,454.77,3020,15277,1,general,0,
10,popular_1_exp_0_seed_None,393.41999999999996,18,77.58000000000001,508,2678,1,general,0,
2,popular_1_exp_0_seed_None,4190.46,19,839.1400000000001,5603,27884,1,general,0,
4,popular_1_exp_0_seed_None,407.64,19,81.96000000000001,550,2696,1,general,0,
3,popular_1_exp_0_seed_None,411.87,19,82.63000000000001,553,2733,1,general,0,
9,popular_1_exp_0_seed_None,2312.34,19,462.86,3089,15396,1,general,0,
1,popular_1_exp_0_seed_None,2280.2400000000002,19,454.96000000000004,3024,15256,1,niche,0,
7,popular_1_exp_0_seed_None,404.28,19,79.72,522,2752,1,general,0,
6,popular_1_exp_0_seed_None,400.59000000000003,19,81.71000000000001,558,2591,1,general,0,
8,popular_1_exp_0_seed_None,402.54,19,79.86,527,2716,1,general,0,
5,popular_1_exp_0_seed_None,2288.2799999999997,19,456.72,3037,15302,1,general,0,
10,popular_1_exp_0_seed_None,401.76000000000005,19,80.44,537,2674,1,general,0,
2,popular_1_exp_0_seed_None,4213.290000000001,20,844.01,5638,28021,1,general,0,
4,popular_1_exp_0_seed_None,407.13,20,81.17,539,2727,1,general,0,
3,popular_1_exp_0_seed_None,396.27,20,79.03,525,2653,1,general,0,
9,popular_1_exp_0_seed_None,2298.66,20,459.34000000000003,3059,15344,1,general,0,
1,popular_1_exp_0_seed_None,2274.42,20,452.58000000000004,2998,15278,1,niche,0,
7,popular_1_exp_0_seed_None,399.75,20,79.35000000000001,524,2695,1,general,0,
6,popular_1_exp_0_seed_None,398.04,20,79.56,530,2656,1,general,0,
8,popular_1_exp_0_seed_None,408.6600000000001,20,82.34,554,2694,1,general,0,
5,popular_1_exp_0_seed_None,2297.55,20,460.35,3076,15275,1,general,0,
10,popular_1_exp_0_seed_None,406.23,20,82.27000000000001,557,2657,1,general,0,
2,popular_1_exp_0_seed_None,4185.390000000001,21,838.31,5599,27841,1,general,0,
4,popular_1_exp_0_seed_None,411.00000000000006,21,83.2,563,2690,1,general,0,
3,popular_1_exp_0_seed_None,401.85,21,79.65,525,2715,1,general,0,
9,popular_1_exp_0_seed_None,2294.31,21,459.39,3067,15269,1,general,0,
1,popular_1_exp_0_seed_None,2268.6900000000005,21,450.40999999999997,2975,15291,1,niche,0,
7,popular_1_exp_0_seed_None,403.71000000000004,21,80.39,533,2709,1,general,0,
6,popular_1_exp_0_seed_None,405.42,21,81.18,542,2698,1,general,0,
8,popular_1_exp_0_seed_None,412.26000000000005,21,82.94,557,2724,1,general,0,
5,popular_1_exp_0_seed_None,2304.2700000000004,21,462.43000000000006,3096,15283,1,general,0,
10,popular_1_exp_0_seed_None,413.1,21,82.10000000000001,543,2780,1,general,0,
2,popular_1_exp_0_seed_None,4177.68,22,836.72,5588,27792,1,general,0,
4,popular_1_exp_0_seed_None,414.09000000000003,22,82.61000000000001,549,2771,1,general,0,
3,popular_1_exp_0_seed_None,407.9100000000001,22,81.59,544,2719,1,general,0,
9,popular_1_exp_0_seed_None,2292.33,22,459.37,3070,15237,1,general,0,
1,popular_1_exp_0_seed_None,2252.4900000000002,22,445.81,2933,15251,1,niche,0,
7,popular_1_exp_0_seed_None,403.95,22,80.55,535,2705,1,general,0,
6,popular_1_exp_0_seed_None,427.47,22,87.23,596,2763,1,general,0,
8,popular_1_exp_0_seed_None,421.56000000000006,22,85.84,585,2734,1,general,0,
5,popular_1_exp_0_seed_None,2304.21,22,462.2900000000001,3094,15289,1,general,0,
10,popular_1_exp_0_seed_None,398.31000000000006,22,77.99000000000001,506,2739,1,general,0,
2,popular_1_exp_0_seed_None,4214.52,23,843.6800000000001,5631,28058,1,general,0,
4,popular_1_exp_0_seed_None,389.43,23,77.27,510,2627,1,general,0,
3,popular_1_exp_0_seed_None,397.14000000000004,23,79.26,527,2656,1,general,0,
9,popular_1_exp_0_seed_None,2295.09,23,458.41,3051,15331,1,general,0,
1,popular_1_exp_0_seed_None,2317.29,23,465.21000000000004,3116,15361,1,niche,0,
7,popular_1_exp_0_seed_None,424.32,23,86.68,593,2738,1,general,0,
6,popular_1_exp_0_seed_None,395.52000000000004,23,80.08,542,2588,1,general,0,
8,popular_1_exp_0_seed_None,395.4,23,79.0,526,2640,1,general,0,
5,popular_1_exp_0_seed_None,2274.06,23,450.94000000000005,2974,15354,1,general,0,
10,popular_1_exp_0_seed_None,397.23,23,79.47,530,2647,1,general,0,
2,popular_1_exp_0_seed_None,4166.16,24,831.24,5525,27874,1,general,0,
4,popular_1_exp_0_seed_None,393.53999999999996,24,78.46000000000001,521,2636,1,general,0,
3,popular_1_exp_0_seed_None,413.64,24,82.96000000000001,555,2746,1,general,0,
9,popular_1_exp_0_seed_None,2276.31,24,454.19000000000005,3019,15229,1,general,0,
1,popular_1_exp_0_seed_None,2292.0,24,460.0,3080,15200,1,niche,0,
7,popular_1_exp_0_seed_None,403.53,24,80.77000000000001,539,2687,1,general,0,
6,popular_1_exp_0_seed_None,399.6,24,78.2,507,2750,1,general,0,
8,popular_1_exp_0_seed_None,432.24,24,87.36,590,2836,1,general,0,
5,popular_1_exp_0_seed_None,2305.86,24,462.14000000000004,3089,15324,1,general,0,
10,popular_1_exp_0_seed_None,417.12,24,84.68,575,2718,1,general,0,
2,popular_1_exp_0_seed_None,4158.36,25,833.64,5574,27624,1,general,0,
4,popular_1_exp_0_seed_None,421.35,25,83.95,557,2825,1,general,0,
3,popular_1_exp_0_seed_None,402.96000000000004,25,79.64,523,2734,1,general,0,
9,popular_1_exp_0_seed_None,2290.4400000000005,25,458.15999999999997,3055,15266,1,general,0,
1,popular_1_exp_0_seed_None,2262.7200000000003,25,450.48,2986,15188,1,niche,0,
7,popular_1_exp_0_seed_None,417.6,25,84.0,564,2760,1,general,0,
6,popular_1_exp_0_seed_None,416.43,25,82.67,546,2807,1,general,0,
8,popular_1_exp_0_seed_None,417.12,25,82.48,542,2828,1,general,0,
5,popular_1_exp_0_seed_None,2298.8100000000004,25,462.49,3106,15189,1,general,0,
10,popular_1_exp_0_seed_None,414.21000000000004,25,82.49000000000001,547,2779,1,general,0,
2,popular_1_exp_0_seed_None,4181.13,26,836.7700000000001,5583,27847,1,general,0,
4,popular_1_exp_0_seed_None,401.25,26,80.05000000000001,532,2685,1,general,0,
3,popular_1_exp_0_seed_None,402.48,26,80.52000000000001,537,2682,1,general,0,
9,popular_1_exp_0_seed_None,2309.01,26,463.89,3110,15289,1,general,0,
1,popular_1_exp_0_seed_None,2289.51,26,456.39,3030,15339,1,niche,0,
7,popular_1_exp_0_seed_None,408.33000000000004,26,80.97,534,2757,1,general,0,
6,popular_1_exp_0_seed_None,418.89,26,85.61,586,2701,1,general,0,
8,popular_1_exp_0_seed_None,399.63,26,79.87,532,2667,1,general,0,
5,popular_1_exp_0_seed_None,2286.1800000000003,26,456.22,3033,15292,1,general,0,
10,popular_1_exp_0_seed_None,403.59000000000003,26,79.71000000000001,523,2741,1,general,0,
2,popular_1_exp_0_seed_None,4203.42,27,845.38,5675,27788,1,general,0,
4,popular_1_exp_0_seed_None,405.03,27,80.27000000000001,529,2737,1,general,0,
3,popular_1_exp_0_seed_None,409.4100000000001,27,81.89,546,2729,1,general,0,
9,popular_1_exp_0_seed_None,2298.8100000000004,27,459.29,3058,15349,1,general,0,
1,popular_1_exp_0_seed_None,2274.3900000000003,27,453.31000000000006,3009,15241,1,niche,0,
7,popular_1_exp_0_seed_None,413.55,27,82.75,552,2755,1,general,0,
6,popular_1_exp_0_seed_None,407.58000000000004,27,81.02000000000001,536,2742,1,general,0,
8,popular_1_exp_0_seed_None,427.02000000000004,27,87.18,596,2758,1,general,0,
5,popular_1_exp_0_seed_None,2255.19,27,447.11,2948,15231,1,general,0,
10,popular_1_exp_0_seed_None,405.59999999999997,27,81.8,551,2670,1,general,0,
2,popular_1_exp_0_seed_None,4199.370000000001,28,841.73,5627,27903,1,general,0,
4,popular_1_exp_0_seed_None,405.09000000000003,28,80.21000000000001,528,2741,1,general,0,
3,popular_1_exp_0_seed_None,401.70000000000005,28,80.5,538,2670,1,general,0,
9,popular_1_exp_0_seed_None,2303.94,28,462.06000000000006,3091,15296,1,general,0,
1,popular_1_exp_0_seed_None,2298.48,28,458.92,3053,15362,1,niche,0,
7,popular_1_exp_0_seed_None,400.83,28,80.67,542,2647,1,general,0,
6,popular_1_exp_0_seed_None,407.67,28,80.43,527,2773,1,general,0,
8,popular_1_exp_0_seed_None,386.79,28,76.91000000000001,509,2601,1,general,0,
5,popular_1_exp_0_seed_None,2286.8100000000004,28,455.49,3021,15339,1,general,0,
10,popular_1_exp_0_seed_None,409.32000000000005,28,83.08000000000001,564,2668,1,general,0,
2,popular_1_exp_0_seed_None,4193.34,29,837.0600000000001,5567,28036,1,general,0,
4,popular_1_exp_0_seed_None,402.6,29,79.60000000000001,523,2730,1,general,0,
3,popular_1_exp_0_seed_None,404.28,29,80.72,537,2702,1,general,0,
9,popular_1_exp_0_seed_None,2282.49,29,455.01,3021,15291,1,general,0,
1,popular_1_exp_0_seed_None,2310.09,29,464.01,3110,15301,1,niche,0,
7,popular_1_exp_0_seed_None,403.62,29,81.18,545,2668,1,general,0,
6,popular_1_exp_0_seed_None,394.59000000000003,29,78.51,520,2651,1,general,0,
8,popular_1_exp_0_seed_None,393.36,29,78.24000000000001,518,2644,1,general,0,
5,popular_1_exp_0_seed_None,2310.2100000000005,29,463.89,3108,15309,1,general,0,
10,popular_1_exp_0_seed_None,405.4200000000001,29,81.78,551,2668,1,general,0,
2,popular_1_exp_0_seed_None,4195.65,30,841.25,5626,27865,1,general,0,
4,popular_1_exp_0_seed_None,406.71000000000004,30,81.79,549,2689,1,general,0,
3,popular_1_exp_0_seed_None,408.57,30,81.73,545,2723,1,general,0,
9,popular_1_exp_0_seed_None,2288.4300000000003,30,455.87,3024,15347,1,general,0,
1,popular_1_exp_0_seed_None,2302.35,30,461.35,3083,15305,1,niche,0,
7,popular_1_exp_0_seed_None,411.42,30,83.18,562,2698,1,general,0,
6,popular_1_exp_0_seed_None,382.95000000000005,30,75.15,489,2625,1,general,0,
8,popular_1_exp_0_seed_None,416.1,30,83.9,565,2740,1,general,0,
5,popular_1_exp_0_seed_None,2285.88,30,456.12,3032,15292,1,general,0,
10,popular_1_exp_0_seed_None,401.94000000000005,30,79.66,525,2716,1,general,0,
2,popular_1_exp_0_seed_None,4171.47,31,831.0300000000001,5513,27973,1,general,0,
4,popular_1_exp_0_seed_None,420.41999999999996,31,83.58000000000001,553,2828,1,general,0,
3,popular_1_exp_0_seed_None,399.57000000000005,31,79.13,521,2703,1,general,0,
9,popular_1_exp_0_seed_None,2315.6400000000003,31,464.96000000000004,3115,15346,1,general,0,
1,popular_1_exp_0_seed_None,2275.29,31,454.21000000000004,3021,15211,1,niche,0,
7,popular_1_exp_0_seed_None,406.47,31,82.23,556,2663,1,general,0,
6,popular_1_exp_0_seed_None,399.69000000000005,31,80.21000000000001,537,2651,1,general,0,
8,popular_1_exp_0_seed_None,405.84000000000003,31,81.76,550,2676,1,general,0,
5,popular_1_exp_0_seed_None,2314.0800000000004,31,464.52000000000004,3111,15342,1,general,0,
10,popular_1_exp_0_seed_None,391.53,31,78.37,523,2607,1,general,0,
2,popular_1_exp_0_seed_None,4201.530000000001,32,839.57,5591,28047,1,general,0,
4,popular_1_exp_0_seed_None,394.98,32,79.22,530,2622,1,general,0,
3,popular_1_exp_0_seed_None,394.22999999999996,32,79.67,538,2587,1,general,0,
9,popular_1_exp_0_seed_None,2307.75,32,461.55000000000007,3077,15385,1,general,0,
1,popular_1_exp_0_seed_None,2326.44,32,468.76000000000005,3154,15336,1,niche,0,
7,popular_1_exp_0_seed_None,413.19000000000005,32,82.91,555,2741,1,general,0,
6,popular_1_exp_0_seed_None,392.76000000000005,32,78.44,522,2624,1,general,0,
8,popular_1_exp_0_seed_None,394.5,32,77.9,511,2680,1,general,0,
5,popular_1_exp_0_seed_None,2294.88,32,456.9200000000001,3029,15402,1,general,0,
10,popular_1_exp_0_seed_None,379.74000000000007,32,75.06,493,2576,1,general,0,
2,popular_1_exp_0_seed_None,4195.2300000000005,33,841.87,5636,27827,1,general,0,
4,popular_1_exp_0_seed_None,420.9,33,84.9,572,2770,1,general,0,
3,popular_1_exp_0_seed_None,417.24,33,83.76,561,2766,1,general,0,
9,popular_1_exp_0_seed_None,2284.5,33,456.29999999999995,3037,15260,1,general,0,
