item_id,popularity
2336,0.0009378039989642164
2746,0.0009358044168768727
2770,0.0009348046258332008
1276,0.0009298056706148415
1207,0.0009278060885274977
36,0.0009278060885274977
1375,0.0009268062974838258
235,0.0009268062974838258
1080,0.000925806506440154
1320,0.0009248067153964821
293,0.0009228071333091383
2248,0.0009138090139160915
70,0.0009138090139160915
1199,0.0009128092228724196
2470,0.0009118094318287478
1777,0.0009088100586977321
1912,0.0009078102676540603
3555,0.0009078102676540603
1747,0.0009068104766103884
903,0.0009048108945230446
2701,0.000901811521392029
3033,0.0008988121482610134
2947,0.0008968125661736697
1876,0.0008948129840863259
10,0.0008878144467806228
3210,0.0008858148646932791
1407,0.0008858148646932791
1997,0.0008848150736496072
1179,0.0008848150736496072
3499,0.0008838152826059353
3006,0.0008838152826059353
1129,0.0008838152826059353
1035,0.0008818157005185916
1625,0.0008818157005185916
1148,0.0008818157005185916
1748,0.0008738173721692166
3174,0.0008738173721692166
2502,0.0008718177900818729
3107,0.0008688184169508572
3699,0.0008648192527761697
2080,0.0008638194617324979
3082,0.0008618198796451541
1722,0.0008618198796451541
3948,0.0008618198796451541
3608,0.0008608200886014823
1953,0.0008608200886014823
1246,0.000854821342339451
2723,0.0008528217602521073
2915,0.0008518219692084354
2908,0.0008498223871210917
2641,0.0008458232229464042
2369,0.0008398244766843729
3039,0.0008388246856407011
3543,0.0008388246856407011
500,0.0008378248945970292
2424,0.0008378248945970292
2352,0.0008378248945970292
17,0.0008348255214660136
910,0.000831826148334998
1204,0.0008308263572913261
1645,0.0008258274020729667
165,0.0008248276110292949
2108,0.0008248276110292949
454,0.000823827819985623
1201,0.0008218282378982792
3510,0.0008208284468546074
1569,0.0008198286558109355
1380,0.0008168292826799199
3809,0.0008168292826799199
1597,0.0008108305364178886
3526,0.0008108305364178886
2167,0.0008088309543305449
3450,0.0008088309543305449
2393,0.0008068313722432011
2278,0.0008058315811995293
2427,0.0008028322080685137
1285,0.0008028322080685137
2002,0.0008018324170248418
3101,0.0008018324170248418
2193,0.0008018324170248418
368,0.0008018324170248418
2058,0.0007988330438938262
2064,0.0007978332528501543
1994,0.0007948338797191387
3354,0.0007928342976317949
1371,0.0007918345065881231
2694,0.0007908347155444512
3624,0.0007908347155444512
2021,0.0007888351334571074
2243,0.0007888351334571074
1060,0.0007858357603260918
2881,0.0007858357603260918
3424,0.0007808368051077325
2671,0.0007798370140640606
1690,0.0007788372230203887
2605,0.000776837640933045
153,0.000776837640933045
2003,0.0007758378498893731
2023,0.0007738382678020294
2020,0.0007728384767583575
2490,0.0007728384767583575
265,0.0007718386857146856
2948,0.0007708388946710137
1302,0.0007678395215399981
344,0.0007658399394526544
785,0.0007648401484089825
3104,0.0007648401484089825
3362,0.0007648401484089825
1267,0.0007648401484089825
594,0.0007628405663216388
1947,0.000760840984234295
161,0.0007598411931906231
3386,0.0007558420290159357
2366,0.0007558420290159357
1513,0.0007548422379722638
778,0.0007508430737975763
1092,0.0007508430737975763
1965,0.0007508430737975763
899,0.0007508430737975763
1231,0.0007498432827539044
2826,0.0007498432827539044
2391,0.0007448443275355451
3396,0.0007438445364918732
1077,0.0007438445364918732
2872,0.0007418449544045294
2288,0.0007408451633608576
1275,0.0007408451633608576
1663,0.0007398453723171857
253,0.000737845790229842
2094,0.0007358462081424982
353,0.0007338466260551545
1333,0.0007328468350114826
1249,0.0007328468350114826
292,0.0007328468350114826
1299,0.0007318470439678107
3698,0.000729847461880467
953,0.0007288476708367951
2871,0.0007288476708367951
1729,0.0007238487156184357
2580,0.0007228489245747639
3704,0.000721849133531092
3489,0.000721849133531092
529,0.0007198495514437482
1466,0.0007188497604000764
2144,0.0007188497604000764
1244,0.0007178499693564045
246,0.0007158503872690608
2005,0.0007158503872690608
968,0.0007148505962253889
2124,0.000713850805181717
2160,0.0007118512230943733
3148,0.0007108514320507014
2140,0.0007098516410070295
2944,0.0007068522678760139
266,0.0007048526857886702
300,0.0007048526857886702
1287,0.0007038528947449983
2359,0.0007028531037013264
3763,0.0007008535216139827
2,0.0007008535216139827
288,0.0006998537305703108
1263,0.0006998537305703108
2572,0.0006998537305703108
2161,0.0006988539395266389
1235,0.0006968543574392952
1262,0.0006958545663956233
2150,0.0006948547753519514
2145,0.0006928551932646077
337,0.0006928551932646077
3868,0.0006918554022209358
2688,0.000690855611177264
3504,0.0006878562380462483
1088,0.0006868564470025765
1343,0.0006868564470025765
434,0.0006858566559589046
1084,0.0006858566559589046
141,0.0006818574917842171
16,0.0006818574917842171
104,0.0006818574917842171
543,0.0006818574917842171
3105,0.0006798579096968734
1093,0.0006798579096968734
708,0.0006788581186532015
1228,0.0006768585365658577
902,0.0006758587455221859
1188,0.0006758587455221859
586,0.000674858954478514
2761,0.0006738591634348421
2405,0.0006728593723911702
339,0.0006728593723911702
1269,0.0006718595813474984
1339,0.0006718595813474984
1293,0.0006708597903038265
1918,0.0006688602082164828
3476,0.000666860626129139
1831,0.000666860626129139
3263,0.000666860626129139
497,0.000666860626129139
1485,0.0006658608350854671
3247,0.0006658608350854671
1883,0.0006638612529981234
2078,0.0006638612529981234
1952,0.0006628614619544515
231,0.0006598620888234359
3863,0.0006578625067360922
2300,0.0006578625067360922
555,0.0006578625067360922
3911,0.0006568627156924203
745,0.0006568627156924203
2076,0.0006538633425614047
3638,0.0006518637604740609
1962,0.0006518637604740609
208,0.000650863969430389
2724,0.0006498641783867172
2949,0.0006458650142120297
1272,0.0006448652231683578
2294,0.0006448652231683578
3697,0.0006428656410810141
441,0.0006428656410810141
317,0.0006408660589936703
3005,0.0006398662679499985
442,0.0006398662679499985
2329,0.0006398662679499985
95,0.0006378666858626547
2527,0.000635867103775311
1960,0.000635867103775311
914,0.000635867103775311
1957,0.0006338675216879672
2707,0.0006338675216879672
800,0.0006298683575132797
3535,0.0006298683575132797
2664,0.000627868775425936
3683,0.000627868775425936
1711,0.000627868775425936
3591,0.000627868775425936
2019,0.000627868775425936
2273,0.0006268689843822641
3257,0.0006258691933385922
2528,0.0006258691933385922
1959,0.0006258691933385922
1805,0.0006258691933385922
2542,0.0006248694022949204
2581,0.0006238696112512485
2616,0.0006238696112512485
24,0.0006238696112512485
3100,0.0006228698202075766
2013,0.0006218700291639048
610,0.0006178708649892173
1203,0.0006158712829018735
2539,0.0006158712829018735
1172,0.0006148714918582016
1037,0.0006148714918582016
852,0.0006148714918582016
1921,0.0006128719097708579
1373,0.0006128719097708579
3785,0.0006128719097708579
2433,0.000611872118727186
653,0.000611872118727186
3070,0.0006108723276835142
1885,0.0006078729545524985
509,0.0006078729545524985
1562,0.0006058733724651548
198,0.0006048735814214829
3301,0.0006018742082904673
2371,0.0005988748351594517
471,0.0005988748351594517
2722,0.0005978750441157798
2087,0.0005938758799410923
1256,0.0005938758799410923
1271,0.0005928760888974205
1292,0.0005908765068100767
3037,0.0005908765068100767
3360,0.0005898767157664048
3298,0.0005898767157664048
2018,0.000588876924722733
2501,0.0005878771336790611
3717,0.0005838779695043736
3740,0.0005838779695043736
3044,0.0005828781784607017
2686,0.0005828781784607017
898,0.0005818783874170299
2394,0.0005788790142860142
2333,0.0005778792232423424
3273,0.0005768794321986705
1022,0.0005768794321986705
1019,0.0005748798501113267
2109,0.000572880268023983
466,0.000572880268023983
1587,0.0005718804769803111
866,0.0005718804769803111
1095,0.0005708806859366393
112,0.0005698808948929674
2478,0.0005688811038492955
185,0.0005688811038492955
1029,0.0005678813128056236
1345,0.0005668815217619518
2085,0.000564881939674608
2662,0.000564881939674608
160,0.000564881939674608
2717,0.000564881939674608
2067,0.0005638821486309362
3113,0.0005638821486309362
173,0.0005638821486309362
832,0.0005638821486309362
673,0.0005628823575872643
1479,0.0005628823575872643
1378,0.0005618825665435924
1186,0.0005618825665435924
508,0.0005608827754999205
1296,0.0005598829844562487
3752,0.0005598829844562487
2541,0.0005588831934125768
3893,0.0005588831934125768
1253,0.0005588831934125768
2792,0.0005578834023689049
3060,0.0005578834023689049
1586,0.000556883611325233
2976,0.000556883611325233
3252,0.0005548840292378893
151,0.0005538842381942174
1967,0.0005538842381942174
553,0.0005528844471505456
3435,0.0005508848650632018
196,0.0005498850740195299
2795,0.0005488852829758581
1321,0.0005488852829758581
1261,0.0005478854919321862
3098,0.0005478854919321862
1357,0.0005478854919321862
3685,0.0005448861188011706
45,0.0005438863277574987
3300,0.000541886745670155
3614,0.000541886745670155
3479,0.000541886745670155
1779,0.0005408869546264831
1284,0.0005408869546264831
62,0.0005408869546264831
2133,0.0005408869546264831
163,0.0005398871635828112
2046,0.0005358879994081237
3745,0.0005348882083644519
3524,0.00053388841732078
3438,0.00053388841732078
2598,0.0005328886262771081
435,0.0005328886262771081
1958,0.0005298892531460925
552,0.0005288894621024206
1042,0.0005278896710587487
1911,0.0005268898800150769
1032,0.0005248902979277331
661,0.0005248902979277331
3020,0.0005238905068840613
2384,0.0005228907158403894
2951,0.0005218909247967175
3095,0.0005208911337530456
3359,0.0005198913427093738
3157,0.0005198913427093738
1945,0.0005188915516657019
2863,0.00051789176062203
342,0.00051789176062203
3087,0.0005158921785346863
2423,0.0005148923874910144
350,0.0005148923874910144
1248,0.0005138925964473425
2245,0.0005138925964473425
2428,0.0005128928054036707
3264,0.0005118930143599988
2642,0.0005108932233163269
849,0.0005108932233163269
2096,0.0005108932233163269
2134,0.000509893432272655
3178,0.0005088936412289832
1635,0.0005068940591416394
1956,0.0005068940591416394
2469,0.0005058942680979676
1982,0.0005058942680979676
3534,0.0005048944770542957
3701,0.0005038946860106238
2917,0.0005038946860106238
3654,0.0005018951039232801
58,0.0005008953128796082
838,0.0005008953128796082
485,0.0004998955218359363
1476,0.0004988957307922644
1882,0.0004988957307922644
1590,0.0004978959397485926
596,0.0004978959397485926
3203,0.0004968961487049207
2137,0.0004968961487049207
3317,0.0004958963576612488
2126,0.000494896566617577
3735,0.000494896566617577
2420,0.0004928969845302332
2986,0.0004928969845302332
1834,0.0004928969845302332
1589,0.0004918971934865613
162,0.0004908974024428895
1907,0.0004898976113992176
3536,0.0004888978203555457
3635,0.0004868982382682019
2841,0.0004868982382682019
3168,0.0004848986561808582
628,0.0004848986561808582
3173,0.00048289907409351443
3267,0.00048289907409351443
1104,0.00048289907409351443
2186,0.00048189928304984256
1441,0.0004808994920061707
1212,0.0004798997009624988
2454,0.0004798997009624988
3260,0.0004798997009624988
2065,0.00047889990991882694
1059,0.00047889990991882694
3,0.00047790011887515507
3827,0.00047790011887515507
562,0.00047790011887515507
247,0.0004769003278314832
3269,0.0004769003278314832
2421,0.0004769003278314832
524,0.0004759005367878113
2719,0.0004759005367878113
3441,0.00047490074574413945
1644,0.00047490074574413945
1405,0.00047490074574413945
2463,0.00047490074574413945
3246,0.00047490074574413945
1591,0.00047490074574413945
2912,0.0004739009547004676
1678,0.0004739009547004676
2431,0.0004739009547004676
1041,0.0004739009547004676
1223,0.0004729011636567957
1257,0.00047190137261312383
1894,0.00047090158156945196
1694,0.00047090158156945196
2088,0.00047090158156945196
2311,0.0004699017905257801
922,0.0004699017905257801
345,0.0004689019994821082
1566,0.0004689019994821082
2734,0.0004659026263510926
1680,0.00046390304426374886
2533,0.000462903253220077
410,0.000462903253220077
3798,0.000462903253220077
1449,0.0004619034621764051
3639,0.00046090367113273324
3334,0.00046090367113273324
1385,0.00046090367113273324
786,0.00045990388008906137
2973,0.00045990388008906137
2735,0.0004589040890453895
3409,0.0004589040890453895
172,0.0004579042980017176
7,0.0004579042980017176
2313,0.00045690450695804575
671,0.0004559047159143739
1120,0.0004559047159143739
348,0.000454904924870702
1717,0.000454904924870702
3512,0.00045390513382703013
1185,0.00045290534278335826
1254,0.00045290534278335826
3159,0.00045290534278335826
3730,0.00045290534278335826
1274,0.0004519055517396864
1955,0.0004519055517396864
1049,0.0004509057606960145
2788,0.0004509057606960145
1347,0.0004509057606960145
180,0.0004509057606960145
515,0.00044990596965234264
2739,0.00044990596965234264
994,0.00044990596965234264
3468,0.00044990596965234264
3706,0.0004479063875649989
2805,0.0004479063875649989
1792,0.0004479063875649989
3219,0.000446906596521327
3016,0.000446906596521327
3358,0.00044590680547765515
2409,0.0004449070144339833
2926,0.0004449070144339833
930,0.0004449070144339833
3545,0.00044290743234663953
2413,0.00044290743234663953
933,0.00044290743234663953
2687,0.00044190764130296766
1297,0.00044190764130296766
647,0.0004409078502592958
2253,0.0004399080592156239
720,0.00043790847712828017
3274,0.00043790847712828017
2116,0.00043790847712828017
3916,0.0004369086860846083
379,0.00043590889504093643
3791,0.00043490910399726456
1081,0.0004339093129535927
2450,0.0004339093129535927
1047,0.0004339093129535927
144,0.0004329095219099208
3254,0.0004329095219099208
3186,0.00043090993982257707
52,0.00043090993982257707
3869,0.00043090993982257707
2759,0.0004299101487789052
3261,0.0004289103577352333
2966,0.0004289103577352333
1614,0.00042791056669156145
372,0.00042791056669156145
802,0.0004269107756478896
1224,0.0004259109846042177
2728,0.0004259109846042177
2989,0.00042491119356054583
916,0.00042491119356054583
3285,0.0004229116114732021
2991,0.0004219118204295302
2009,0.0004219118204295302
2713,0.00042091202938585834
3035,0.00042091202938585834
3744,0.00042091202938585834
2335,0.00041991223834218647
3513,0.00041991223834218647
1100,0.00041991223834218647
3617,0.0004189124472985146
2840,0.0004189124472985146
303,0.0004179126562548427
2375,0.0004179126562548427
585,0.0004179126562548427
748,0.00041691286521117085
909,0.00041691286521117085
724,0.000415913074167499
494,0.000415913074167499
3019,0.000415913074167499
2125,0.000415913074167499
2622,0.0004149132831238271
1171,0.0004149132831238271
2471,0.00041391349208015523
3686,0.00041291370103648336
2378,0.00041291370103648336
955,0.00041291370103648336
370,0.0004119139099928115
2485,0.00040991432790546774
333,0.00040991432790546774
2600,0.00040991432790546774
1350,0.00040891453686179587
3844,0.000407914745818124
1135,0.00040691495477445213
2648,0.00040591516373078026
1124,0.0004049153726871084
3826,0.0004049153726871084
2141,0.0004039155816434365
2993,0.0004039155816434365
1283,0.00040291579059976464
3259,0.00040291579059976464
29,0.00040291579059976464
926,0.00040291579059976464
1103,0.00040191599955609277
1892,0.0004009162085124209
2402,0.0004009162085124209
2410,0.0004009162085124209
3551,0.000399916417468749
2857,0.00039891662642507715
1499,0.00039891662642507715
3185,0.0003979168353814053
951,0.0003969170443377334
2403,0.0003969170443377334
1616,0.00039491746225038966
2702,0.00039491746225038966
1620,0.00039491746225038966
3083,0.0003939176712067178
3196,0.0003939176712067178
1020,0.00039191808911937404
1409,0.00039191808911937404
432,0.00039191808911937404
1801,0.00039091829807570217
2919,0.00039091829807570217
2672,0.00039091829807570217
783,0.0003899185070320303
2690,0.0003899185070320303
532,0.0003889187159883584
19,0.0003889187159883584
3507,0.0003889187159883584
2010,0.00038791892494468655
1754,0.00038791892494468655
3952,0.00038791892494468655
1298,0.0003869191339010147
1888,0.0003869191339010147
105,0.0003869191339010147
928,0.0003859193428573428
674,0.0003859193428573428
224,0.0003859193428573428
2334,0.0003859193428573428
784,0.00038491955181367093
2990,0.00038491955181367093
1125,0.00038491955181367093
2794,0.00038491955181367093
3156,0.0003829199697263272
2718,0.0003829199697263272
954,0.0003829199697263272
272,0.0003829199697263272
517,0.0003819201786826553
1411,0.0003819201786826553
48,0.0003819201786826553
1719,0.00038092038763898344
2053,0.00038092038763898344
2398,0.00037992059659531157
1459,0.00037992059659531157
2015,0.00037992059659531157
3705,0.00037992059659531157
1086,0.0003789208055516397
2414,0.0003789208055516397
3068,0.0003789208055516397
164,0.0003789208055516397
22,0.00037792101450796783
940,0.00037792101450796783
3836,0.0003749216413769522
2808,0.0003749216413769522
2411,0.0003749216413769522
2468,0.00037392185033328034
905,0.00037392185033328034
520,0.00037392185033328034
1061,0.00037392185033328034
1091,0.00037292205928960847
2720,0.00037292205928960847
1301,0.00037292205928960847
1914,0.0003719222682459366
1078,0.0003719222682459366
2004,0.0003719222682459366
2565,0.0003719222682459366
2301,0.0003709224772022647
1388,0.00036992268615859285
431,0.000368922895114921
2139,0.000368922895114921
1379,0.000368922895114921
3618,0.000368922895114921
1175,0.0003679231040712491
2110,0.00036692331302757723
252,0.00036692331302757723
1556,0.00036692331302757723
3250,0.00036592352198390536
1835,0.00036592352198390536
3508,0.0003649237309402335
3712,0.0003649237309402335
2247,0.0003649237309402335
915,0.0003649237309402335
2530,0.0003649237309402335
1367,0.0003639239398965616
1944,0.0003639239398965616
1920,0.0003639239398965616
2118,0.00036292414885288974
1277,0.00036292414885288974
2942,0.00036192435780921787
145,0.00036192435780921787
168,0.00036192435780921787
1619,0.00036192435780921787
2082,0.000360924566765546
1344,0.000360924566765546
3811,0.0003599247757218741
2496,0.0003599247757218741
3525,0.0003599247757218741
3201,0.00035892498467820225
327,0.0003579251936345304
2532,0.0003579251936345304
3397,0.0003579251936345304
1245,0.0003579251936345304
3684,0.0003579251936345304
1217,0.0003569254025908585
60,0.0003569254025908585
2747,0.00035592561154718663
3088,0.00035592561154718663
3668,0.00035592561154718663
2297,0.00035492582050351476
1327,0.00035492582050351476
3505,0.00035492582050351476
216,0.00035492582050351476
2143,0.00035492582050351476
3152,0.0003539260294598429
2861,0.0003539260294598429
2416,0.0003539260294598429
1916,0.0003539260294598429
1518,0.0003539260294598429
3633,0.000352926238416171
3067,0.000352926238416171
3461,0.000352926238416171
1810,0.000352926238416171
3062,0.00035192644737249914
420,0.00035192644737249914
2146,0.00035192644737249914
1238,0.00035092665632882727
1693,0.00035092665632882727
376,0.0003499268652851554
1537,0.0003499268652851554
546,0.0003499268652851554
3451,0.0003499268652851554
468,0.0003499268652851554
230,0.00034892707424148353
1950,0.00034792728319781166
1603,0.00034792728319781166
3927,0.00034792728319781166
2112,0.0003459277011104679
2803,0.0003459277011104679
232,0.0003459277011104679
2950,0.0003459277011104679
514,0.0003459277011104679
3615,0.00034492791006679604
2779,0.00034492791006679604
2231,0.00034492791006679604
3000,0.00034492791006679604
2340,0.00034392811902312417
805,0.00034392811902312417
1096,0.00034392811902312417
1027,0.00034392811902312417
2474,0.0003429283279794523
900,0.0003429283279794523
3034,0.0003429283279794523
3593,0.0003419285369357804
3053,0.00034092874589210855
2995,0.00034092874589210855
2953,0.00034092874589210855
3398,0.00034092874589210855
3249,0.0003399289548484367
3688,0.0003389291638047648
3258,0.0003389291638047648
1334,0.00033792937276109293
3770,0.00033792937276109293
799,0.00033792937276109293
531,0.00033792937276109293
1687,0.00033692958171742106
492,0.0003349299996300773
306,0.00033393020858640544
3155,0.00033293041754273357
2643,0.0003319306264990617
2312,0.0003309308354553898
3452,0.0003309308354553898
2390,0.00032993104441171795
1300,0.00032993104441171795
2901,0.00032993104441171795
222,0.0003289312533680461
3556,0.0003279314623243742
2827,0.0003279314623243742
3271,0.0003279314623243742
3265,0.00032693167128070233
3071,0.00032693167128070233
2262,0.00032593188023703046
236,0.00032593188023703046
2376,0.0003249320891933586
3198,0.0003249320891933586
3681,0.0003249320891933586
2303,0.0003249320891933586
1243,0.0003249320891933586
880,0.0003239322981496867
2467,0.0003239322981496867
1030,0.00032293250710601484
3244,0.00032193271606234297
1672,0.0003209329250186711
1438,0.0003209329250186711
3528,0.0003209329250186711
170,0.0003209329250186711
2318,0.00031993313397499923
3494,0.00031993313397499923
1769,0.00031893334293132735
1031,0.00031893334293132735
2819,0.00031893334293132735
69,0.00031893334293132735
125,0.0003179335518876555
1974,0.0003169337608439836
2971,0.0003169337608439836
2921,0.0003169337608439836
1126,0.0003169337608439836
1268,0.0003169337608439836
2282,0.00031593396980031174
3040,0.00031493417875663987
538,0.00031493417875663987
741,0.000313934387712968
3328,0.000313934387712968
2111,0.00031193480562562425
2401,0.00031193480562562425
475,0.00031193480562562425
2531,0.00031193480562562425
44,0.0003109350145819524
1303,0.0003099352235382805
2367,0.00030893543249460863
1260,0.00030793564145093676
507,0.00030793564145093676
3146,0.00030793564145093676
1594,0.0003069358504072649
1895,0.000305936059363593
911,0.000305936059363593
3841,0.000305936059363593
678,0.000305936059363593
2802,0.000305936059363593
2867,0.000305936059363593
3871,0.00030493626831992114
3462,0.00030493626831992114
2513,0.00030493626831992114
2138,0.00030493626831992114
3760,0.00030493626831992114
3802,0.00030393647727624927
2348,0.00030393647727624927
934,0.00030393647727624927
3949,0.00030393647727624927
1688,0.00030393647727624927
3566,0.00030393647727624927
2130,0.00030393647727624927
3163,0.00030393647727624927
1381,0.0003029366862325774
2072,0.0003029366862325774
1964,0.0003019368951889055
1702,0.0003019368951889055
921,0.0003019368951889055
2567,0.0003019368951889055
3484,0.0003019368951889055
1845,0.00030093710414523365
1012,0.00030093710414523365
535,0.00030093710414523365
2363,0.00030093710414523365
2404,0.00030093710414523365
314,0.0002999373131015618
737,0.0002999373131015618
2346,0.0002999373131015618
2476,0.0002999373131015618
3189,0.0002999373131015618
1237,0.0002989375220578899
762,0.00029793773101421803
3388,0.00029793773101421803
1884,0.00029793773101421803
3355,0.00029793773101421803
493,0.00029793773101421803
2132,0.00029693793997054616
1429,0.00029693793997054616
5,0.0002959381489268743
3649,0.0002949383578832024
1395,0.0002949383578832024
2034,0.0002949383578832024
412,0.0002949383578832024
830,0.0002949383578832024
3498,0.0002949383578832024
2338,0.0002949383578832024
3007,0.0002949383578832024
3308,0.00029393856683953054
2518,0.00029393856683953054
481,0.00029393856683953054
3243,0.00029293877579585867
1025,0.00029293877579585867
942,0.0002919389847521868
950,0.0002919389847521868
2946,0.00029093919370851493
1009,0.00029093919370851493
2875,0.00029093919370851493
2322,0.00028993940266484305
3316,0.0002889396116211712
1588,0.0002889396116211712
3733,0.0002889396116211712
2153,0.0002879398205774993
1488,0.0002879398205774993
3129,0.0002879398205774993
2889,0.00028694002953382744
1033,0.00028694002953382744
999,0.00028594023849015557
534,0.00028594023849015557
2422,0.00028594023849015557
261,0.0002849404474464837
3812,0.0002849404474464837
1286,0.0002849404474464837
2750,0.0002849404474464837
455,0.0002849404474464837
1701,0.0002839406564028118
3576,0.0002839406564028118
2456,0.0002839406564028118
