userId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
28,0.0,0.054388226260371667,0.05673328122446613,0.06022138788237741,0.0559870594382993,0.048980733767927734,0.052710234452481027,0.0,0.05387704052072949,0.05424209277506045,0.056470628426056386,0.052277810363313054,0.06703901315448157,0.05549419104693149,0.053799374738879004,0.049123324623292004,0.05827677926067048,0.0528045173872175,0.060512292303020236,0.05706201237442519
29,0.0,0.05593604877153095,0.05848425547353673,0.0,0.06224933629801333,0.05341394662990821,0.05749696761289618,0.0,0.060401936640136815,0.057257914862135766,0.06224933629801333,0.0599200062946038,0.05913686948311267,0.05234299030650153,0.0636549664724846,0.06004048888098705,0.05929633172979638,0.057620268505393674,0.05972156438761963,0.060776771353329144
30,0.0,0.06675066815827509,0.06637345875454363,0.06642542127444541,0.06695082008678566,0.06642542127444541,0.06767994496921702,0.0,0.06935264322891249,0.0643988829982759,0.0,0.06079614828508563,0.07002815598763568,0.0,0.06800161771146615,0.06800161771146615,0.06626458490332085,0.06454899694465882,0.06800161771146615,0.0
31,0.0,0.0756069393444385,0.06992526885766742,0.07309575733748679,0.07890993549772637,0.06944150528469642,0.06461203434102823,0.0,0.06293379968281972,0.07101894194795373,0.0,0.06678386742812163,0.0,0.07981486595068195,0.07452102280089182,0.0660857782215559,0.07085605446642172,0.07639422883850985,0.0,0.0
32,0.0,0.05610298114994081,0.052243441374067986,0.05606489358636312,0.057734398456518635,0.0608528177244422,0.06490120833638774,0.06182881154112056,0.06300991073489344,0.06048869356338694,0.0,0.05357650609928723,0.0,0.0626667379398298,0.0556713220960603,0.06050632669467291,0.057734398456518635,0.05954907766320941,0.05936581576309646,0.057702658820203895
33,0.0,0.06004013885985091,0.05662916285505938,0.05833465085745515,0.0571060033781782,0.059328641966587575,0.06067892908403756,0.0,0.058121112094882715,0.04868845049405054,0.06509395228735837,0.0,0.05450600432146466,0.06178913420924657,0.057459531649228755,0.05990359272465127,0.06202407388304599,0.05679666614100897,0.0651566028670382,0.058343352326855134
34,0.0,0.06454548369441332,0.0692501021325842,0.06561131279250532,0.054933524937839665,0.05488257908383779,0.061027922722813925,0.05309513221757883,0.05331548750939092,0.056830679069250385,0.0,0.056159120084680214,0.06739094410161627,0.0,0.05322104952718574,0.05134628069526069,0.06517479945253471,0.06864825175606153,0.04429491135727393,0.060272418865172483
35,0.0,0.06578776295602881,0.0715084379956835,0.06435759419611514,0.06435759419611514,0.06864810047585615,0.07208050549964896,0.0,0.07176846867930416,0.06435759419611514,0.0,0.0,0.06864810047585615,0.06435759419611514,0.0,0.062407364068960136,0.06435759419611514,0.07208050549964896,0.060067087916374134,0.06521569545206335
36,0.0,0.0669490350223054,0.06946419685715978,0.0,0.06266182734925818,0.05665973660699206,0.06404230821997939,0.0,0.06814009926310834,0.06578291453523655,0.07260128961845085,0.06890400172121493,0.0,0.0,0.07498612034004459,0.06704881003724177,0.058991977581129756,0.0749799643495397,0.06612589114908034,0.06266182734925818
37,0.0,0.06449162978709812,0.06280232669560247,0.0640941467067462,0.06478974209736205,0.06787023597008938,0.06794476404765536,0.0,0.06955953906158503,0.06478974209736205,0.0,0.0,0.07254066216422438,0.06478974209736205,0.0,0.06141113591437078,0.07041128851948199,0.06787023597008938,0.06831740443548528,0.06831740443548528
38,0.0,0.057017047008839986,0.05606947025418215,0.05864146430253912,0.05808030196471579,0.058840586422411925,0.056712468766271396,0.06712904466211717,0.060982865781043415,0.06018466073155332,0.0,0.0,0.06481425001859588,0.05864146430253912,0.0624994553750746,0.05662343820305903,0.04976808483570755,0.056172350016116424,0.06574016787600438,0.05208287947922883
39,0.0,0.07247409177684135,0.06483958062527498,0.05624038677689095,0.05612978621292461,0.07083044450678581,0.07622707290207392,0.0,0.07039344515203369,0.06237081803674028,0.06680274063567775,0.07611329720229991,0.0,0.05569775275993103,0.06465524635199771,0.06304232146082173,0.07039400600682054,0.07378900959288577,0.0,0.0
40,0.0,0.05759412761022214,0.057701555761349395,0.05442470991092241,0.05657514000026512,0.057207386266164034,0.06465730285744585,0.0,0.06502931420711269,0.057867663154689004,0.0,0.058428275607210214,0.061654911722832266,0.05180059061295951,0.056902163930902486,0.05693330906715366,0.05349776096067756,0.06465730285744585,0.06213454682110041,0.06293393865154732
41,0.0,0.04309974529025716,0.045773886659262124,0.061703490651437744,0.05619933281911107,0.05940118059699912,0.05931982752222659,0.04406413611183589,0.059558540294429745,0.04755908210681304,0.06309279604645096,0.04625036251815531,0.03835182366911054,0.05401889518527087,0.05966487794333848,0.05675736359471223,0.03839942497221786,0.056323188430281085,0.049099127717513256,0.061362917870576864
42,0.0,0.049600472565426386,0.05138182373701194,0.05063654401498854,0.041258236066870305,0.05134970691845893,0.054861447254891824,0.058247664906740416,0.0562065928182845,0.0523137451856215,0.052334855008490555,0.04932115865539284,0.05802755638780087,0.051003391546554463,0.055951585514434146,0.053075897458883345,0.04658826628040082,0.05345894818822608,0.05556844925036616,0.05881365824115641
43,0.0,0.0551609646547251,0.059879072481431234,0.06314085104238877,0.0630535710350237,0.05794044535259038,0.05517343322720582,0.0,0.057405307701255494,0.062136240345370394,0.0,0.05993464669020247,0.06074688512608966,0.06314085104238877,0.0598491479074775,0.05769208486831216,0.05919454785223945,0.05572876426307808,0.05491159320511061,0.05491159320511061
44,0.0,0.07351718464191004,0.07227506737392171,0.06847369803460789,0.06432080421875536,0.07507908819840482,0.07988598104037586,0.0,0.07885593257423922,0.06432080421875536,0.0,0.06145955847948687,0.0,0.07313344109570226,0.07313344109570226,0.07594890690314243,0.06866989774244343,0.0709261943825523,0.0,0.0
45,0.0,0.054463303956601934,0.05544567982758717,0.06086180131786908,0.053845704872927704,0.050921475763784,0.05701008710983886,0.05426901479521535,0.057724141031531256,0.05208646524965701,0.0,0.05290691270656397,0.06050600856956638,0.05840745894016092,0.05709358438957662,0.05384949797258978,0.05117356098848694,0.05619307071670593,0.06066987047496806,0.0525723613163689
46,0.0,0.05943598053868656,0.062258271582800714,0.06866126008012183,0.06866126008012183,0.06130951415798698,0.057428233783748985,0.0,0.0591512034285529,0.06590941390009337,0.0,0.0,0.06350154849256848,0.06751465750510997,0.05972450471605882,0.06515400514479144,0.06011794677611191,0.05621500154038527,0.062478599136430446,0.062478599136430446
47,0.0,0.058872737014640304,0.059167584433760495,0.0,0.060055581934313894,0.0511893164420933,0.06577604191441815,0.06572168716435975,0.06305910966705469,0.056974196054961665,0.0,0.04150438123209128,0.058872737014640304,0.05776475569747769,0.05625999728700685,0.056445284703221535,0.0590469650350295,0.060396959961763995,0.06623182914147034,0.06266083530169625
48,0.0,0.06894724464186476,0.07237805701336043,0.07281938662929556,0.07281938662929556,0.06923621046182228,0.07221255840738476,0.0,0.06995074412571725,0.07632550524478017,0.0,0.0,0.07201028233341449,0.07039207374165238,0.07221255840738476,0.06948183140878618,0.0728816254212864,0.06833253553395513,0.0,0.0
49,0.0,0.07268408912707534,0.07174622991253245,0.06933459193227924,0.07016359248799128,0.06910850087163052,0.07174622991253245,0.0,0.07328090862723902,0.0,0.0,0.07174622991253245,0.07244962432343963,0.0,0.07174622991253245,0.07069113829617167,0.07251356926988574,0.07104283550162525,0.07174622991253245,0.0
50,0.0,0.046589558976327675,0.0475972760633052,0.046812576556503206,0.0450409039854063,0.050546801659113384,0.0567019683872447,0.05669513105836645,0.05772351596853434,0.05215017208039453,0.05966936912040088,0.047081846655560956,0.04250176867016897,0.052076314303207125,0.06341408868040198,0.05268541752288302,0.04831744965998576,0.05630540331230678,0.06409995823350043,0.05399047910638836
51,0.0,0.04817376036736696,0.051627557149392066,0.05010707173972937,0.04764871612767916,0.05366782178625281,0.05368073276758232,0.05749260371199942,0.05720150379436682,0.05600661780811076,0.0558432348345132,0.05251225044001493,0.0528698676752533,0.05379753246860732,0.04702736188414497,0.056400899739542924,0.052451784554561336,0.04826819363973211,0.057209872059318864,0.04801261745183133
52,0.0,0.055736149787942224,0.0569061294259004,0.05520444938630554,0.05523115655977956,0.054813947201185355,0.05677553237877742,0.054973468426530205,0.05454807849227729,0.05489493490020659,0.0,0.05568517850883795,0.05399179934748502,0.05598785980821022,0.05690408428198573,0.05294877595099951,0.05641609516008356,0.055844999023536165,0.05654413895300248,0.05659322240695475
53,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
54,0.0,0.06470938012990085,0.06694965161242737,0.06683886895669805,0.06443173964702364,0.06573828309585761,0.06408468904342711,0.0,0.06852933022190122,0.06677732303684843,0.0,0.0,0.06669115874905893,0.06677732303684843,0.0,0.06968536774974343,0.06677732303684843,0.06493654052498221,0.0705111088410593,0.06656191231737471
55,0.0,0.08129706064642044,0.07753880236836207,0.059340920179868924,0.059340920179868924,0.06788601268577006,0.1023301201323962,0.0,0.07674759009929714,0.060923344717998755,0.0,0.0,0.0,0.059340920179868924,0.087824561866206,0.036791370511518734,0.05617607110360925,0.09019819867340077,0.08426410665541387,0.0
56,0.0,0.07540825462528249,0.07621176035410035,0.0,0.0735435149150071,0.08157207485227871,0.07276527666193826,0.0,0.08148411071692398,0.0735435149150071,0.0,0.0735435149150071,0.0,0.0,0.0735435149150071,0.08349384686495895,0.0744885185080193,0.07690825089151071,0.08349384686495895,0.0
57,0.0,0.05093788241953879,0.05366808682767166,0.06051004003083775,0.055549219587785637,0.05472143138652258,0.05364698922297487,0.0,0.056411757845800145,0.056030767391750454,0.06378764881868586,0.043110544043049606,0.056983927032515744,0.05906363693960651,0.05834896717259354,0.0544211377862031,0.04903677078406956,0.04904190955778499,0.066566615364347,0.05816266778826215
58,0.0,0.057393525058152865,0.05598974580313467,0.06198696867573787,0.0606804841647412,0.05875549046025949,0.053070970845570324,0.0,0.06211056623857541,0.06207197190282486,0.0,0.05077962011980804,0.06300700740078165,0.0631898188282668,0.05995016058053825,0.06093914043414641,0.05365011371143768,0.05906547314785605,0.06230573077731405,0.05505321185085421
59,0.0,0.05460086859480621,0.05186277193960944,0.05451683493786923,0.0572689372025555,0.055357171507239074,0.05914568887414816,0.06134456956399928,0.06286890101541436,0.0494485550038573,0.06000003105300751,0.06365549512976638,0.06134456956399928,0.0,0.06299292206545552,0.06278714734141752,0.06004204788147601,0.06025792744843481,0.06250556087694448,0.0
60,0.0,0.0762251698342111,0.07488788615290916,0.07399636369870785,0.07335956194570692,0.0762251698342111,0.0762251698342111,0.0,0.08051133547940965,0.0762251698342111,0.0,0.0,0.0,0.07399636369870785,0.08202006578651955,0.07288196063095623,0.0,0.07785962766691348,0.08558615560332475,0.0
61,0.0,0.07394918359812248,0.06884955224514075,0.0,0.0,0.07350404957492387,0.0803477263827518,0.0,0.08212791741041198,0.07632236905901275,0.0,0.08098540675086888,0.0,0.0,0.0824334725868014,0.06923386853842559,0.07394918359812248,0.08173345487500622,0.0807728466281632,0.07579096875224851
62,0.05198879408970082,0.05306993437674532,0.051367996033373324,0.0423441079466259,0.04705007443659989,0.051004488173369576,0.05845726638641517,0.0,0.05623421810851862,0.050902099145272106,0.05532406207859757,0.052755662276928905,0.05434504441553768,0.047673638972679296,0.05580555251008469,0.05024677252859012,0.053083918779886816,0.05557657693254805,0.05509034986915663,0.057679442939369545
63,0.0,0.05342648780181671,0.05316340192200862,0.06244126421794475,0.05621787247687725,0.055920556120394385,0.05641500131993225,0.06271202702707007,0.05352970610880436,0.057782267073154356,0.06248871952208734,0.04893499067340243,0.05020451136986481,0.05902932228850885,0.058553206846814886,0.05274828225078058,0.05131043576992226,0.053539290786505274,0.051582656424110744,0.0
64,0.0,0.05124879334969305,0.0513071789014328,0.05275513637888403,0.05279987445247535,0.050860437792285274,0.05395777713897068,0.05456814681117225,0.05405965414460955,0.05307196328186256,0.05407490954982795,0.05260526383235311,0.05281665123007209,0.05249171860157834,0.05075840551543988,0.05088508490276687,0.049090193390283136,0.052101960504450755,0.057485868103497574,0.05306098211834468
65,0.0,0.08935549842641126,0.08802352620121577,0.0,0.0,0.08524622241251031,0.09287221426275907,0.0,0.0930226730208856,0.0,0.0,0.0,0.09510848484587256,0.0,0.09574005830219623,0.09102754866655025,0.08968990847443906,0.09159434535812279,0.088319520029037,0.0
66,0.0,0.05153653545315901,0.053025020879945095,0.05743830421452589,0.05518657154964683,0.053956020759127934,0.05474999204577197,0.0,0.0568319524800205,0.05482769231194454,0.05848216158693957,0.05207746555112154,0.05782922775454554,0.05778608234711863,0.05476230837661547,0.057427735768767287,0.05071562870503247,0.053916531492790735,0.06016113429880992,0.05928963442411728
67,0.0,0.06855091201958613,0.06514255442010515,0.06502174107733791,0.06502174107733791,0.06973346144526094,0.0667179604097902,0.0,0.06702724256727437,0.06763936350396181,0.0,0.0,0.06674937187890968,0.0,0.06674937187890968,0.06497686755002435,0.06414920026846327,0.06868641247461138,0.06900052716580625,0.06483327226262098
68,0.0,0.052690897345695965,0.05333842432088126,0.054648699478248,0.050263117349012065,0.05075685541998668,0.051159378344434986,0.06091271408754515,0.051223342098647866,0.052993145706821246,0.05634431247060382,0.04678792363639609,0.060877213354165065,0.05033581591280696,0.04960306349141201,0.05343126292502615,0.04979034710722928,0.05122694593793261,0.05181860775868301,0.05179793325447179
69,0.0,0.07173033208045765,0.06960723557067666,0.0,0.0,0.07718972310560876,0.07125371857826192,0.0,0.0721937063187035,0.0746495897814065,0.07047922163719385,0.062138485348768535,0.0,0.0,0.07200835662340516,0.07125371857826192,0.06995097500559358,0.07024753451807093,0.06972855537123557,0.07756884748235536
70,0.0,0.05850074347850032,0.0576453990001285,0.05794657663335801,0.061061613868474675,0.05665151281047112,0.061061613868474675,0.059850019275368524,0.060409540389546025,0.061061613868474675,0.0,0.05963317137944328,0.05794657663335801,0.0,0.05625998188727275,0.06002470230264164,0.05887018804192851,0.05625998188727275,0.05887018804192851,0.05794657663335801
71,0.0,0.07805460963531262,0.07663112131369597,0.07763942554150777,0.07302449465267688,0.07014694951022939,0.06569489853512196,0.0,0.06334218867022777,0.07456280494895384,0.0,0.0,0.0,0.0678666307181012,0.06992977629193148,0.07359759064540751,0.06325169982927031,0.07350478157775883,0.07275302812980448,0.0
72,0.0,0.0751919373136691,0.0759834313906551,0.0,0.0,0.07408384560588871,0.07914940769859906,0.0,0.07724982191383267,0.0,0.0,0.07835791362161307,0.07788301717542147,0.0,0.0759834313906551,0.0747961902751761,0.07914940769859906,0.07703875682663641,0.07914940769859906,0.0759834313906551
73,0.0,0.06291902556682591,0.06058357021123872,0.05300953718998795,0.052717132461661334,0.05302852061622524,0.059262735698552296,0.0,0.05846737655701506,0.057562726017264906,0.0,0.061133228554026794,0.06027794472367145,0.05027248150189538,0.06532100484383394,0.05144102819007122,0.06187184178808445,0.06278929283339132,0.06656360208009252,0.06277895116616153
74,0.0,0.06060812162531088,0.06254307171239346,0.0,0.0,0.062034848039352095,0.06414147325367724,0.06599017767461733,0.06350873655861308,0.06225359099070394,0.06641297188655862,0.057286018701998384,0.0,0.06225359099070394,0.0634328440359023,0.06345830963322387,0.0582170489537241,0.06358512212191017,0.061019488966659145,0.06325458485465138
75,0.0,0.05562335708992009,0.055437530605583395,0.06585226038681743,0.06585226038681743,0.0611128931620086,0.05545558533786838,0.0,0.05320444529665091,0.05536467817706503,0.0,0.06272594095431196,0.06360729696453958,0.06401637918815464,0.05708730917915479,0.06028142522783162,0.05181974235529925,0.06155079960734182,0.04974553869047464,0.06126255739016047
76,0.0,0.06743906979947939,0.04586418029341406,0.024149806530444573,0.02402294426937292,0.056307034104127865,0.0745292290784626,0.06388791981813934,0.06066456829661529,0.04916976897240073,0.0,0.07766638174573874,0.06102670754745965,0.02941991176848643,0.07013878429416916,0.03907357641006778,0.06243467997962172,0.0707659027955728,0.0609705135257769,0.062469020770650065
77,0.0,0.10446558117040142,0.1146515675430256,0.0,0.0,0.09172125403442048,0.08729153437934903,0.0,0.07267056427600865,0.10214412381105917,0.0,0.0,0.10455441244690687,0.0,0.07209151595508428,0.08208009949102968,0.09146068229000451,0.07686866460271034,0.0,0.0
78,0.0,0.060714268743917506,0.05833254658983129,0.06469828843218516,0.054892197298094435,0.05880283441560031,0.061886113321105135,0.0,0.05768611153182979,0.054892197298094435,0.0,0.05321219658238429,0.06788663761656549,0.05209828306435909,0.05965828628505473,0.06384915763565775,0.055556893233440624,0.06128350436873084,0.05993219944522486,0.0546182841379243
79,0.0,0.06603300632007274,0.06538577619461136,0.0,0.0,0.06394633639558522,0.06729697484064046,0.06565157203280082,0.06209750196786725,0.06182601050457371,0.06997075440337983,0.06565157203280082,0.0,0.06900819376079366,0.06900819376079366,0.06836648666573619,0.06729697484064046,0.06737924498103244,0.07108140129867158,0.0
80,0.0,0.06386660430619331,0.06272131421866685,0.06193961430392173,0.06138069393612793,0.058744140713801365,0.06512735651986368,0.0,0.06326172852123971,0.06311195294385205,0.06193961430392173,0.06182723878023832,0.06284543302743388,0.0,0.06570629304130667,0.06138069393612793,0.061742359395328524,0.06319644581880197,0.0612085162331744,0.0
81,0.0,0.08207504995118924,0.07499521015993503,0.0697400713458082,0.0697400713458082,0.06618190444040982,0.08272738055051226,0.0,0.08302389445929546,0.0,0.0,0.0,0.0800587553714635,0.0697400713458082,0.0,0.07234939374310033,0.0934018812667074,0.0788726997363307,0.07709361628363151,0.0
82,0.0,0.05697151933170202,0.05234377607164628,0.04860727133724493,0.04225827264964553,0.0565042728421816,0.05576291258149888,0.052721377887721715,0.05391452084757317,0.05039831406229666,0.04462505066015831,0.05333257121764562,0.052721377887721715,0.049519889016691736,0.04928440760386391,0.05472309016305692,0.05450916417145518,0.05297141152269059,0.05941540007260257,0.05941540007260257
83,0.0,0.05125820861853841,0.05476660108778872,0.06379327866121579,0.058655564943533973,0.04971213736090268,0.048047137544987274,0.050306780152301035,0.062178012606035525,0.0517064777997464,0.0,0.042338566747563054,0.060296779047793445,0.06493499282070063,0.06293699304160215,0.06181311816585926,0.05975384432521234,0.05428850828350444,0.05932836078751612,0.043884638005198776
84,0.0,0.05070492630465212,0.049211777410909714,0.05044461377683385,0.049087858291654456,0.05057522574541059,0.05242681129878775,0.052028236572649794,0.055909095748203484,0.04944224578996908,0.05409228426157845,0.05017771105843791,0.057739954746323055,0.052973834774966866,0.05638319926114366,0.05249086795120277,0.048069863949054534,0.05027557538851642,0.06131136731152595,0.05665455035817953
85,0.0,0.0858375760586117,0.11626102073761331,0.0,0.0,0.092512107289209,0.0934434372283621,0.0,0.10843784924872718,0.0,0.0,0.0,0.0,0.0,0.09909350552589098,0.11126288339749162,0.08692412765429032,0.1010492983981125,0.10517819446169129,0.0
